motif	name	variability	bootstrap_lower_bound	bootstrap_upper_bound	p_value	p_value_adj	270502_S0_L001.sorted.dedup.bam	304955_S0_L001.sorted.dedup.bam	278106_S0_L001.sorted.dedup.bam	304944_S0_L001.sorted.dedup.bam	313308_S0_L001.sorted.dedup.bam	2792020_S32_L003.sorted.dedup.bam	2781090_S41_L003.sorted.dedup.bam	2858490_S0_L001.sorted.dedup.bam	2811610_S33_L003.sorted.dedup.bam	2705020_S0_L001.sorted.dedup.bam	2858810_S31_L003.sorted.dedup.bam	2781080_S30_L003.sorted.dedup.bam	2705010_S40_L003.sorted.dedup.bam	2858800_S38_L003.sorted.dedup.bam	3049430_S42_L003.sorted.dedup.bam	2705000_S0_L001.sorted.dedup.bam	3049380_S0_L001.sorted.dedup.bam	2792010_S0_L001.sorted.dedup.bam	3013500_S34_L003.sorted.dedup.bam	2811630_S35_L003.sorted.dedup.bam	2792040_S0_L001.sorted.dedup.bam	2781020_S37_L003.sorted.dedup.bam	3049400_S39_L003.sorted.dedup.bam	3049450_S36_L003.sorted.dedup.bam	m329861_S198.sorted.dedup.bam	m329883_S194.sorted.dedup.bam	m344004_S196.sorted.dedup.bam	m344001_S207.sorted.dedup.bam	m329885_S199.sorted.dedup.bam	m329865_S206.sorted.dedup.bam	m318978_S195.sorted.dedup.bam	m318979_S197.sorted.dedup.bam	m313309_S193.sorted.dedup.bam	m318986_S33_sorted.dedup.bam	m334087_S35_sorted.dedup.bam	m357484_S37_sorted.dedup.bam	m357486_S34_sorted.dedup.bam	m357488_S36_sorted.dedup.bam	m364088_S38_sorted.dedup.bam
MA0476.1_FOS	FOS	8.66558671562602	6.36349871559659	10.4699843706222	0	0	-6.64434442683237	5.99897421725133	-2.62142468906734	0.940160607429223	-0.369080449361241	-2.63930245708004	-5.13211267025217	-0.818857963124083	-3.00196348078269	-3.91790785579204	12.7634054311065	-15.3644408116874	-19.2406221287212	-3.52470388420961	-4.15560373229285	16.7231468652009	21.9267504335321	2.40991714644231	-3.46363194227628	13.1789331011018	-0.679427124178532	-2.6159690697967	-3.00783262739156	0.318926133304055	-3.44277897420147	-2.16358331516384	9.59439106029598	1.30958901758178	-5.87207541878588	1.25528117186131	-5.96386244887443	-12.8996929763202	-9.40878597439797	4.74396429618989	-9.36789893743421	12.4967048588854	12.1221862545389	-5.68506848656267	7.69455388398681
MA0477.1_FOSL1	FOSL1	9.01808144061357	6.50798785256228	10.9589883623157	0	0	-6.21114740260555	6.85552230184239	-1.00722857053529	1.04522770595807	0.470027087444497	-3.03405933686286	-4.67269664894071	-1.8537693235686	-1.54743057162884	-3.85770262038237	14.5071723697649	-14.2928849162324	-19.5363966343079	-4.75093041190234	-5.0056289182872	20.1429259708162	22.7475142375925	3.92873616259344	-1.98918973857234	13.899219782283	-0.839201265965023	-2.75822572284018	-2.18832841788686	-0.792396542768163	-4.02635046750097	-2.53956072156941	8.40656769910618	2.56570556339756	-6.44841321541478	2.23409098002291	-7.67165932790333	-15.2800600501636	-8.60143411393799	2.84666846831054	-9.45578570736249	12.265736607497	11.0952037195697	-5.69951675373457	6.43216621665171
MA0478.1_FOSL2	FOSL2	9.10271591535058	6.57762354971133	11.125287342495	0	0	-5.92172022901037	6.216919829517	-1.91400146656881	1.37935535178138	-0.14821072801365	-3.45558803706569	-6.03437337896987	-1.45061537486326	-2.0981791886286	-4.23651913714402	13.4539540839594	-17.3129164185768	-20.7616854960448	-4.56346197513385	-4.68437492911023	19.3963242314827	22.5588370082767	2.97626816979319	-2.51602543284147	13.4438210875802	-0.636547354599105	-1.70397519513213	-3.47814214862053	-0.258418381048159	-2.73963382859425	-2.31892483662992	8.16921530378695	2.31628820240193	-5.3976974172331	1.34122683901216	-7.00715230343957	-14.6659111496963	-10.1407829739223	3.03913220955065	-10.5566267908218	11.9607688122519	10.630659684225	-6.89514662975163	6.77150437133281
MA0479.1_FOXH1	FOXH1	2.40743805942963	1.85774976483709	2.82428947367218	1.58334247972466e-27	1.87475520605435e-27	2.50313893194708	2.40896845063091	1.79089718541322	0.426031078635725	1.8068502653838	-3.21118633050672	2.05501185316999	0.598696538111112	2.10343222779171	4.82367521023716	0.105137833782275	-1.67678384443054	-3.971425516642	1.15736944265319	0.442454318955067	1.09766242668707	-4.566904002934	-0.833051596580556	-1.45465906154699	-4.62636177769797	-1.97022523142328	0.496576371153099	3.12601538362824	0.776288304814873	0.399048677130366	-2.46626813297097	3.32658099194823	-1.40906153229596	1.45144566043134	-1.050127022169	2.94346981295019	-1.0507933541583	0.0844103198387081	2.71837048138779	-2.2115904572031	4.96571558577338	2.17793612290373	-0.941359784554356	3.04082499917444
MA0481.1_FOXP1	FOXP1	6.70337708927876	4.86420268666627	8.25982171639225	0	0	-1.00407111567439	6.85873410054153	1.70547766639926	-0.1681303489914	0.773994326179427	8.71518638010206	-9.80197326366997	4.0459391760407	11.2438138067221	-3.73151995169147	0.685643473170009	0.99583148911167	5.94939108350519	3.51408127287082	5.0114061114643	10.2077915921124	-0.4766232764604	2.54689168268204	4.23543052978886	2.03639431660726	-2.32537502261119	2.87718229852227	-8.30456693588441	4.30344260681574	0.701084934555412	-0.553488578911849	9.58587283917573	-5.61150820139095	-0.0605173455345399	-7.66461606785677	6.92380418585152	-3.22450381115971	13.3937523500082	5.82721699238681	-17.8758443266076	-2.46597888674743	6.24175423023346	-14.654845346086	-4.27909301412646
MA0484.1_HNF4G	HNF4G	4.86201845729783	3.66508631115153	5.87317227458084	7.81701438357706e-164	1.78542458701819e-163	2.86368655887144	1.69967785029153	5.22499859911069	-0.750004194573649	-0.373686600554915	-4.28924042876882	7.0100096840259	-1.91042290022352	5.58985536114113	-4.24212603596578	2.76053197607161	3.11708253751158	-2.52960183042335	-1.85794191065019	-0.490959313855121	9.01268371627843	-6.60618216263421	0.028493601304324	6.5422938577434	-5.42400736870251	-3.36195342773161	5.59521515206318	7.38006154871399	-1.98748691363092	-4.21623949715717	-1.83445773022899	-5.64475024845746	4.07308964283576	-3.8572786974822	2.60376960734223	-4.84449980281812	-5.94624614459781	-2.97825838618819	-0.0514024992323624	-4.22906190419649	13.9844849439358	0.376374705072407	-5.46562053179734	-3.29789904094132
MA0486.2_HSF1	HSF1	2.18910581447369	1.7292231888735	2.60381189607165	1.02779189014679e-20	1.15664043614187e-20	-0.860824602085513	-1.10565624869586	-1.80286818917612	1.09231408267197	-0.678426684992666	-0.70778988004653	-1.42728043034762	-2.15464684634898	-2.15496866924517	3.10888229066585	-4.38495415810597	0.647488990075083	-1.76045411181445	-2.49036264927734	-1.58315419968058	-1.04307396431536	1.86279333395339	-1.68178563714137	-1.2452074079131	2.92127792833505	-0.433513947091816	-3.90922828981111	0.345946700812646	-2.36295887399164	0.920117100402266	-1.94669018311236	-0.653816516478141	-0.272292922717719	2.19602296147818	0.515308931533251	-0.78593542459543	1.63540564145871	0.958879366710086	-1.46848010168694	4.01871429980566	2.46852234543158	-1.76149772146314	4.90420912966762	4.33832441188152
MA0488.1_JUN	JUN	3.993839130688	2.95112100795083	4.90748649342237	1.85626940089205e-103	3.17044242807226e-103	-7.03429820172229	-1.48796611134784	0.282428467759642	1.33309678006684	-1.2630391801124	-8.3661957438694	1.55333461534239	5.10605731002018	-0.7871673278039	-2.71150533479926	4.50173958832311	-5.11933758848985	-11.7336887379284	0.204940302703368	3.03769117110534	2.63029689691772	-2.99540860847955	1.86888296761711	2.64209657696706	-2.87631460967251	-3.52985900871243	-7.51495004480374	3.62468030781919	3.05840829599653	-2.57330750921368	-2.06595939092821	4.37471364965259	1.42508432579206	-3.04131694694872	3.21193329512859	-2.53899071950274	-3.56193510931166	2.47736354726092	0.82482371070306	-0.334929791278373	-1.55637079327487	2.77507462614832	6.78778662848394	0.5204953290326
MA0489.1_JUN(var.2)	JUN(var.2)	7.91557359588948	5.79408460256376	9.61036718171624	0	0	-6.34081154230605	4.70381551042982	-3.31289937133017	0.954918485294432	-0.720373037073428	-2.16733950489402	-4.29400018406888	0.113215289064788	-2.59486482592953	-3.84783230931356	11.1529353184673	-13.1812588518915	-16.5226855712522	-2.22504901719677	-2.94956098512626	15.6057645580309	20.7162901528557	2.32651956097265	-3.1584850694247	12.2464438887915	-1.04987902322091	-2.88941488628327	-2.28758271400723	1.2611168100277	-3.58600420238522	-1.71504636818566	6.71119632143479	1.52839427172286	-6.26408450099402	0.763704607275609	-7.52510730848578	-14.2442100711805	-8.64228564473316	4.87336118457731	-7.53661282668337	10.2153749404093	11.4827208484416	-5.0622763013544	6.76214023927617
MA0490.1_JUNB	JUNB	9.17265253396591	6.5624529883064	11.2612485982155	0	0	-6.65609647181163	5.81179327624802	-1.77793882612618	0.90673477586036	-0.608430438655303	-3.7668136637149	-5.36802653412625	-1.4993449445679	-1.99252917884302	-4.19073067085447	14.627560800401	-16.1682951095063	-21.0013447408157	-4.30053406556025	-4.56060230557544	19.4774254065876	23.5793892530619	3.55079807535045	-2.22031238940642	13.9246308415288	-1.11976405708234	-2.36028482537015	-2.91774813147992	-0.0739280730681103	-3.13066834767176	-2.41770305299214	8.53555442708766	2.19295901155916	-5.80570311340609	1.75203342256254	-7.25992584659377	-14.622975029703	-9.86591381160268	3.12900096057927	-9.0307139125698	11.9870826739469	10.4869177910033	-6.56191611987968	7.2025577122133
MA0491.1_JUND	JUND	6.29489396147693	4.43062106654333	7.86466377263223	1.02364673360652e-291	3.46603192256243e-291	-1.17269725168853	3.18578831065707	0.0400116720687064	-0.712516145049687	0.741330013491822	-1.42855519261034	-3.47571510391666	-1.15141641805319	-1.75654092008558	-3.56229031631296	7.42755743246601	-3.2887509443545	-17.6231483628029	-3.5306882633674	-4.43976195540334	14.2938724608148	15.6124026719197	2.33171616910552	-2.53105822548287	5.54710066803571	-1.05433432760931	-2.12885667039717	-1.87848153230468	0.708657948727093	-0.459410712994401	-2.20067784201433	6.7413947960608	3.21731102405581	-1.33164813421248	2.63145670796659	-5.24228390172089	-13.3700381250241	-8.44201578083874	1.82376374232961	-8.82579195553231	8.37981781094033	4.22871661830781	-6.12143364923424	2.43203939705249
MA0492.1_JUND(var.2)	JUND(var.2)	3.90908392882291	3.06681231476037	4.64267946254578	2.8940606334948e-98	4.85698871534344e-98	-6.5768501642009	-1.94794666555188	-0.868296546267688	0.283607460781242	-2.25417359752484	-7.65300613609026	3.59923072026236	4.78209624179109	0.100960676336806	-3.23894258031788	1.80183829053295	-5.68356541999947	-9.34572706232478	0.571683242585481	3.01557239517681	2.82005590052406	-5.04062756829998	-0.465809561194074	0.626492215766681	-5.00418124680611	-3.96073467235337	-7.73988114210584	5.73862428432793	2.45965983632028	-1.70478444950909	-2.47034458457347	2.80037086586158	-0.0106042244265527	-1.9567065305024	0.646865346128745	-2.40662470331133	-3.37223856647573	2.11370024555612	2.51803501508857	1.17048689017986	-1.9663653468351	4.11978953094081	7.97933055944805	0.00116690264149055
MA0495.1_MAFF	MAFF	2.98026332755286	2.3455075735319	3.47007061462123	1.10311204423424e-49	1.50459805326649e-49	-5.39232679824915	-0.732322028269003	-2.48659415063844	-2.62597339894569	-3.3835098125789	-5.26966135332183	2.97455140111853	4.21417476362836	0.0436207130543006	-3.3645596116825	1.5671921374431	-1.75487111165865	-3.35643617448731	5.37479342698607	5.9237281888515	1.13098652391551	1.65856730680264	0.800710548959039	-1.44675535222947	0.10692589485434	-1.46714958490974	-3.17791441603291	4.28404387571761	5.66757935080368	-3.87329321417541	-0.612573300504799	1.17515743414049	-1.20041432006637	-4.28611456028159	-0.352697201176313	0.289248859808104	-4.0048966111485	-1.1854153488085	2.3967154945285	0.440829915321596	-2.83874713705553	1.19951271374052	-0.0528616793278818	-1.9954173757123
MA0496.1_MAFK	MAFK	2.91749953818495	2.02293650933711	3.59419360900701	5.84154941605712e-47	7.82929887013211e-47	-4.79055598591297	-0.38024833330654	-3.13500124046139	-1.84984916902898	-3.47270441390617	-5.31581822510595	0.825039674553853	5.97376552885069	-0.531777427466569	-2.3784811229476	0.290255501753848	-1.28145884531579	-2.04796043843887	6.74976254880483	7.08452555838478	-0.138982531895066	0.608075644583674	0.136584270486674	-1.16300853424776	-0.23200604742456	-1.0436131948675	-2.50420652300511	2.00441549850633	6.59154490902373	-3.16778875801624	0.0869100395765424	-0.183420698593032	-1.23950927481661	-3.20002254322815	-0.162135002879684	-0.83969647808453	-2.85448026842574	0.422703544628147	3.0083634453936	-0.0409672570221503	-1.64386864083154	1.38854007846756	-0.760646417092923	-2.05947046562155
MA0497.1_MEF2C	MEF2C	4.02136251051172	2.93282445058957	4.98585778817458	3.59168870054312e-105	6.18924927861448e-105	1.71709387790726	-0.364662422751483	-2.75799274432699	1.71092910053431	-0.869800248507037	-6.9079905241254	1.0258321589593	0.158638871410304	-0.925026087898104	-3.13263502155826	-6.18365717877127	-6.39566898401887	0.0837279429869556	-0.783096315799144	0.619914676190561	-1.85210507462285	5.75993162587229	-2.9455904874542	-6.21223659534969	9.05851378682195	2.62469350806843	1.63458111943768	2.44867981435253	-0.0944925710693637	-1.22336893771671	1.99080313626612	-1.61829177976386	0.724487091605601	-1.39755926347904	0.612701886248734	-2.01092939237572	-2.44925558105154	10.1252572927152	1.00678286811543	-8.16018740578037	-2.78345654503668	2.85642843143054	-2.52365159392143	8.23549577566198
MA0498.2_MEIS1	MEIS1	2.97748601358796	2.29234407754665	3.56234430481533	1.4610788426528e-49	1.9858325114929e-49	-5.23640363603246	-2.74655897630385	-1.06295504440835	-1.00405969917877	-1.73091247223106	-1.7368049208732	4.28355934509357	3.61634484816094	0.622043026707779	-1.91024838397799	0.377432320729056	1.61587151577782	-1.5180924179078	3.41804987533165	4.34043717032602	-0.447043102318262	-7.76310783675921	-1.01766153315564	0.185508918066823	-6.41878997534029	-1.93275025418657	-3.35765491074837	5.11972323351096	3.53790610586818	-0.661992190552098	-0.690455689965731	-1.62527588975617	1.61496913495651	-0.563198696129209	1.17243636228189	-1.29529762435122	-3.2803463384576	-3.02984620850869	-0.152981078738987	4.95320948152378	-3.48082140168457	-2.48874702339588	1.11462818848699	-2.05778956716609
MA0501.1_MAF::NFE2	MAF::NFE2	5.09795506397765	3.41217585371409	6.5318818642813	1.74446596944302e-182	4.28894181022296e-182	-2.5705120829906	3.71497085611236	0.82715293750171	-1.04954569201528	-0.682487702374024	-3.01702180338954	-4.17914856956034	-0.152433529548297	1.24077355320386	-2.23640612746689	8.62432706159936	-4.90121493235762	-12.1429004108762	-1.33082017080227	-2.02947880103856	11.2995386022932	16.1626530918165	2.28242650494914	1.33118525393008	10.0848732889495	-1.18545660329045	0.589832026387653	-3.01557380649766	0.883043970657061	-3.73350392752557	-1.39196563291464	3.50440036487132	-0.452474559408247	-4.40615225825312	0.13378142935943	-2.20077510548864	-7.37125404876459	-5.39242654017863	0.077545851118604	-3.14826780183423	1.10325617189947	3.15992563108224	-1.29373619567317	3.46340170829533
MA0502.1_NFYB	NFYB	6.47128459086135	4.48737896906017	7.99939520067344	7.25153892884095e-310	2.71756701605108e-309	-6.26412333064539	-6.84399277176684	-7.39956997797808	1.58245936738186	-3.45829025879169	-5.14370891694821	0.854574685719727	1.32078809951255	-11.4599533792026	-3.43409045860652	-10.082611662228	5.51719027198053	6.68407054476681	0.322846383692977	0.402493173380712	-20.6391697521458	1.07106824776284	-17.2810230882255	5.29454594732986	0.846282574535015	-3.98306013995108	-6.42499438544966	0.424918669550445	-0.383682047495104	3.9116070560831	0.431654707455425	-2.78226869855022	-1.41367848433029	2.63935484369251	-3.89998316281539	-4.57022774613384	0.438063451721845	5.76174092665267	4.17850384577283	6.59398842448664	0.143019903801822	2.59268913150492	8.9674136579149	8.98054547230503
MA0504.1_NR2C2	NR2C2	3.28213710536982	2.29131925385183	4.07208605943287	8.76881484327776e-64	1.27246711635534e-63	-0.0904595450118534	3.60952412861509	2.63517033031792	-1.08011804983195	2.12210815904077	-2.09312921549968	3.91032668028819	0.62980135783759	4.44904490271333	-4.78128878242685	2.25977429343505	5.05381500361882	-1.32235918095672	0.684056715680335	1.7415438266444	4.57586403745548	-3.06971582444411	1.60145186475507	5.94132466704885	-1.68831579750342	-1.28440548814591	0.33535439173182	4.53062654342897	1.47956667569948	-0.84202875876645	3.34389804901584	-0.440299187369615	2.96411724888435	-2.10511565627098	1.84794091507237	-1.83940938277864	-0.800754734173934	3.76648020741992	-0.529043892755912	-9.48776183260227	2.59128917449611	0.388322940181811	-7.49405610637386	-0.655563282251609
MA0506.1_NRF1	NRF1	3.52102965920433	2.65548419612353	4.22714382393883	4.21992319310325e-76	6.38780530407002e-76	2.45621842172564	1.02655285255741	-2.22744990838445	-0.155673718601504	0.4454919401909	2.7482612936484	-7.51909451345164	2.13146847604475	-5.4044827124043	9.04766094797158	-3.06733712323888	-1.93928702849429	2.6584222649164	1.28273601983724	0.428114985440815	-6.22888926646795	-0.124215790687079	-1.65653741928462	-5.09942150843759	-0.55875627639925	-0.486894188517679	3.9005571432011	-6.3844020666624	0.467633506320095	2.7220340890856	1.71102810172557	-0.609957894324499	-3.56604029473236	2.54057782493824	-3.22226252068352	-1.97889134544547	1.62650674124176	4.85830183525881	2.4273394575291	2.03183930752374	3.62482326970471	1.32859454935344	5.843512188979	2.14617316027846
MA0507.1_POU2F2	POU2F2	18.0181575636602	8.10299315278446	27.091235922551	0	0	21.4212652801632	-7.59070682413108	-7.89271325629361	0.548005472612768	-5.35742246638742	-11.0569952902066	-10.6049841314772	-5.31982236104881	-12.7118162488321	-4.95635775453049	-6.06722215119529	-2.69807946514552	-14.2111004644699	-4.19098084480838	-5.98411102745227	-13.0588638579742	26.3827385024318	-6.3434437836704	-14.4382616183167	19.3459559841888	0.891107418825854	86.9562352609372	-11.405229259366	-5.38632081579015	21.9120744704421	1.58440329780253	-10.8892804064087	-11.2029409111711	21.8522401866425	-11.5193595533161	-7.85785106113588	-7.23928445080983	-11.6202748532835	-6.77911697252389	-6.82015498004264	-5.11579257989448	-3.69280733032026	-6.92496375860672	5.51419977275497
MA0508.1_PRDM1	PRDM1	3.74257544048759	3.04402946461083	4.255418270768	1.97981405489896e-88	3.14488981560081e-88	1.63535767246616	-1.88952942238192	-1.09443332173708	-1.56740003013576	-2.48369595835572	4.50139077228428	-5.81060932117682	3.60089093207085	-2.79515579680757	1.80887425498083	-6.15137306336831	1.61358428313116	4.68811084478751	-0.71639233275472	-0.76479493386081	0.272327714649961	6.65725675682099	-3.31729247422592	2.96362226787113	7.14270106527567	-2.63863362031788	1.04595678348329	-5.45244607966817	0.284495470531442	-2.7770040180474	-0.729166327252199	-2.59910559312572	4.38543133716086	-2.18614355946568	5.79423400494681	-3.69367646174174	1.49779875705413	3.87065905218817	-0.169225323428011	-5.56072091893626	4.99512786906235	0.688756347772973	-3.37637514636817	7.23450558803533
MA0510.2_RFX5	RFX5	6.67088624218714	5.00263226411152	8.03474853883401	0	0	-7.37953591439979	-5.45709245815307	-14.482959595277	1.94996251310203	-7.62777887364022	-4.28040738888153	-2.75069291070103	13.3294636795328	-8.60658987544111	-2.10918395138154	-9.74965807310673	1.6478401906315	3.02716540647289	11.8585451220635	13.5938730224907	-12.275592127726	-0.635502238528556	-11.6045497045795	-2.17278949906065	0.651244023005077	-2.02848321551708	-7.50309465472897	-3.0541474339833	10.7526434710484	-2.34319453822084	-1.32609754735931	-2.71812438464076	0.205320053966642	-2.00685009549092	-2.27003587064445	-2.91234882895412	-0.799029231824881	0.976625233417949	0.709996551914466	7.98143942349972	-3.44960485106289	1.57285524838046	8.55195142245103	-3.75760183170722
MA0511.2_RUNX2	RUNX2	11.7499588231653	6.29519438149453	16.3031491999571	0	0	27.835086270052	-0.283574020051893	-8.19471934016433	-2.2562806673621	-2.78736579498973	-0.894807969618717	-7.06699183205717	-6.59631405727623	-7.8060135434371	-1.58034284211655	-0.424186842005623	-4.81013468626921	10.9695353596915	-7.25646410518074	-7.33679484169626	-6.7550163934955	0.944105428847173	-0.864865519818035	-4.27664791461721	0.902734328082412	0.168764010194783	46.9625000557042	-8.2051883584574	-7.18026542964341	20.1366079743869	1.04369102540721	-8.33292422259345	-1.11229470854531	19.5717036784854	-3.3464237473954	-7.25713002298492	-4.76583897675501	-9.02009682177801	-2.36135122467575	-2.65986526081519	12.090998794886	-1.15293504293982	-0.577286973728003	20.9306357411087
MA0513.1_SMAD2::SMAD3::SMAD4	SMAD2::SMAD3::SMAD4	3.96597521546749	2.47268423574754	5.30804039291808	9.76559765181212e-102	1.66058180334779e-101	2.74076637286499	1.94563825892934	0.68077920032131	0.79949567902722	1.57546257423111	3.79215263114161	2.13647713926737	-1.50634864589852	1.59447267573482	-3.58757737985649	1.84976184138358	-2.19489165780715	-1.37943603275435	-1.42550744959888	-0.10157105061209	1.86636927350268	-2.95528167194065	1.8666066620847	0.175347634038848	-2.9463680942143	-0.324635170380996	3.69909174960147	-0.00115273304055377	-1.41425355145784	-1.38630904228867	-2.25551702397189	11.5760375812004	0.899624939084041	-0.570026503539276	0.57811639607525	13.5601891407161	4.39815429910525	-4.95947033993264	-0.524940208236344	-0.319015437069028	-8.57259176665982	-1.4654821264453	-3.28664619718659	-6.20300245208115
MA0516.1_SP2	SP2	5.02295244355292	3.44356349447738	6.27348972497969	1.8800370433899e-176	4.50741800464908e-176	4.02173238053406	-0.757760361567129	-3.98978894097575	0.5084761531066	-1.69004270133466	9.69911424846942	-14.2575331483507	3.2902157644094	-1.51634902422062	-4.91347110684346	-4.35965209542592	-0.287129753817603	8.02787010759143	2.45396458375142	1.94512301534663	-0.970252961239569	6.05503353608008	0.288700297778583	0.233944142525583	6.64471083956028	0.437809393068566	8.13014277896532	-12.2797988599843	2.76071409557234	4.00019228946205	3.26140782654676	1.44290402635221	-4.14893524577605	2.55124722014214	-6.63310155333647	0.0460775601390535	4.13322223704412	5.35801031201556	1.7429343075485	-6.50236001664193	0.231384106408566	1.34629902857692	-1.78402637029971	-0.79400529084175
MA0517.1_STAT1::STAT2	STAT1::STAT2	5.90715529534225	4.48539807710716	7.10646720510848	1.14190088627071e-253	3.49820430238489e-253	2.52950395993222	-0.437240706973736	-5.24762377312064	-1.50323628572354	-4.49479903109438	5.78416963319104	-9.68090432776127	3.41169326728106	-4.27031584861136	-2.79912473268219	-10.4087359521217	-0.545113972467317	6.34578265125339	-2.28544194402549	-2.52402491158151	-1.38906432541444	9.90253858808556	-6.25033205069035	3.27544418483204	11.3368926326073	-1.42038305706158	5.11027293281707	-9.22867644713355	-1.14809133098723	0.139400843102377	1.46365629544977	-5.13020735854907	3.76038952801144	-0.480167846246269	5.98954945807622	-5.80416036538585	0.913030152525382	6.92442511283391	-3.01471071836396	-6.41316397786247	7.94772201368129	-1.37686561268852	-3.7999639916377	16.1310799913845
MA0522.2_TCF3	TCF3	14.0929299896713	8.83141391934365	18.4074354950477	0	0	-4.71374470273914	2.31174106621632	0.646262057443119	4.20269971733747	-1.62459674469749	-6.37428605750695	11.0800526372098	7.72140997831278	13.6525610929551	-4.79167562034583	18.310510865624	1.93522408283304	5.94792829381312	8.8188241924221	11.969324394774	8.95512815066826	-18.5768061309643	5.84080848878749	19.2976319706664	-13.8073432451267	0.157938085444163	2.01472225602267	12.3078712483821	10.1185123955779	-3.48887143904944	-6.83127759629076	-0.859574396450997	21.7186110261338	-3.65780071576066	22.6808625625191	3.37581304901539	0.229989660535402	5.81573683380704	2.60910371069842	-41.0822178603108	-11.3837473111133	7.36462388274141	-45.487635669902	-12.9447114503549
MA0523.1_TCF7L2	TCF7L2	6.5385770353889	2.21253431879816	10.431883510438	6.28026209802125e-317	2.52518873504823e-316	-1.24559396097351	-2.20190271934684	-2.70036906497288	0.255873033840977	-2.80123169287905	8.9469167528371	-3.38817173100796	1.68703907640671	-5.68079405794041	0.352150925764116	-3.53368016680828	-1.98390162714297	6.07697977570905	1.44644808329496	0.744969966959512	-2.0873198753662	-3.61199589134342	-2.20222737075384	0.148957498474774	-4.09253559894022	0.98337790906069	1.37728518738884	-4.31184218948531	0.791738043792417	-1.79401552026245	2.21319564033655	0.409164495943172	1.18838724347986	-1.39107905484502	2.4630539027849	0.657459415538211	-4.25513949949863	-2.36329388113705	-0.377153319474427	-3.4367779340039	35.8506025803489	0.117801195053453	-4.64149962381036	-0.0477179725723037
MA0524.2_TFAP2C	TFAP2C	2.80029909304544	2.02339958885355	3.39530055338559	4.56799863875391e-42	5.97711008325088e-42	-1.73573906311424	-2.53508769106868	0.0644797726075531	-0.946825472993524	-2.56509686565265	2.43713241232813	-1.65586312435306	0.159674181005348	1.76618250901842	-1.44659547983117	2.15786518427499	0.383644250933201	-2.95398101560573	-1.29967573995429	0.68915470993314	1.58682651005449	7.3820199213299	3.90320127645011	0.318196488232236	4.84771699549692	-1.80810532896981	-2.02951099260539	-1.13934086512896	-0.915552770265392	-3.06736088735341	-0.583655015001807	-3.02212856986659	4.93673456564029	-1.27514151094518	3.51884933929033	-1.62582514823102	-2.07018999540473	-0.670994788405256	-4.50026220623005	4.60371775951805	-0.0389568131789717	-4.91823719165023	-1.30111321388102	-4.04597571297561
MA0525.2_TP63	TP63	8.41666974210765	5.68548110749447	10.4317779756853	0	0	-7.85151588164493	-10.2245361993465	1.74723787347567	-1.01089738959873	-6.30510828453634	-7.34534471802394	3.34093115082955	-2.81692464796071	9.53483849666354	-2.99619483039297	20.4419976390078	-10.1972752654887	-6.67117176881063	-4.38481910733654	-4.3904413035235	11.4069623475552	0.113939308423948	21.0606057289204	-5.5044569964744	-1.01544021738684	-3.233020487263	-7.39375758851962	1.35292393870115	-3.51366046803733	-2.54328970719827	-0.40422592460215	3.26280403947563	-16.4177450231222	-2.23786803562912	-16.5399805265418	0.861230215552291	1.92056462224804	-7.8532528930677	-3.76633726957836	15.622261005926	-4.89210108757488	-4.99188670534978	11.3202778508475	-1.91826308157694
MA0526.1_USF2	USF2	4.11626598795785	3.28333005666526	4.74190476460914	3.51679091353081e-111	6.31386647731578e-111	-7.0085634818938	-1.81399541726362	-0.0672769397569565	1.46354784016544	-2.93043581184184	-8.1238674615158	2.71540794537762	1.53183737413964	5.13324160630715	-4.08743502682608	5.64166361944409	1.73216263427849	-4.92356229786925	1.29810626187504	1.04125755906861	1.83244903593153	-8.69659116547124	-1.36943495923799	3.69012801463143	-7.87341644691346	-0.753539722914268	-7.52593091061802	2.19058840789738	1.11811634369076	-5.46021804402291	-2.45803472218416	-2.85891552079657	2.53768148741267	-5.29151314699571	-0.809590384109333	-3.36376162838243	-3.52589289747063	0.832736968062638	1.93902176486535	5.1883622519849	-0.445418351044594	2.7965763491485	4.21397572817533	6.17334662406576
MA0527.1_ZBTB33	ZBTB33	2.65252144983431	1.99589671950837	3.14877219884226	2.93783983169231e-36	3.64632210621618e-36	1.39941698914803	-0.848870175279901	0.0142825645684954	0.545462745717012	-0.920368576814094	0.894260534554121	-5.81509820461786	-0.7630395337584	-0.461213307556198	0.316926654576745	-3.85772518527248	-1.56038065623433	1.14598793276721	-0.892212910023373	-1.72256344689412	-0.0327111360645521	-0.493208352763622	-3.45010959675775	-2.12177249169932	-0.173299450067153	0.514921162375395	1.55299808318142	-4.98419896815632	-0.843505098290661	3.00224362488745	1.93253289025334	-0.273878148075063	-5.49108004059154	3.47696068739896	-3.91724757342854	-2.16903252428527	2.2787641859784	3.95391373488472	0.54748685611985	2.36859859297626	3.70719867521636	0.518355929651641	4.1656198127622	5.26981581957337
