gene_name	cluster_id	A_diff	E_diff	O_diff	rank_A_diff	rank_E_diff	rank_O_diff	rank_sum	TF_rank
PKNOX1	c3	2.6701052129576546	0.775945315742125	-0.13843861785885103	123	68	136	327	55
SREBF1	c2	-0.03939699322959095	1.2251156014384201	0.5273002710687784	144	42	170	356	55
E2F8	c1	1.348603584042039	-0.08810636394341671	2.7880207894108455	127	237	3	367	55
EBF3	c3	3.492838312779672	0.8345437109389044	-0.17906946893887632	90	60	181	331	56
KLF17	c2	0.16052799130059148	0.27112606702749686	0.6265689350844177	139	129	92	360	56
JUND	c1	1.9563679461305195	0.8315057044576601	-0.533244364295336	101	43	224	368	56
GATA1	c3	1.0442682942749293	1.7536593843859136	-0.11185920445546849	203	24	107	334	57
STAT3	c2	1.8819388271704316	1.0360011945553322	0.4491989802588652	68	49	244	361	57
YY2	c1	3.0145847714338316	-0.1450623819144228	-0.24933804371330304	64	260	45	369	57
CREB1	c3	3.785544180662881	0.355576497849695	-0.16291006602874525	82	101	151	334	58
SMAD3	c2	0.5912251470411685	1.2695236867985056	0.4807575063536369	111	40	211	362	58
EGR2	c1	5.194570025078571	0.08503773499552109	-0.4889488304724443	24	154	193	371	58
LHX6	c3	2.1270556458255365	0.08655206347804822	0.053939897310032237	143	161	36	340	59
ZSCAN29	c2	0.11022437057087224	1.2530652378855036	0.5160427924842566	141	41	183	365	59
MYBL2	c1	-0.3483304698638851	0.08563051940233359	0.8163720946508892	210	151	13	374	59
HOXD9	c3	2.233489876537196	0.5204878175395167	-0.13085179056552398	138	82	122	342	60
DBP	c2	-0.8961492733852088	0.25311549621239643	1.0295053016542184	206	135	25	366	60
SREBF1	c1	-0.2023218575168878	1.307165466660882	-0.42353680134663474	201	27	146	374	60
NKX2-2	c3	3.0177991460596396	0.8337211961973551	-0.1767948099055623	107	61	175	343	61
POU2F1	c2	10.087709431675975	0.23195486230694998	0.47218626591400614	4	138	224	366	61
KLF4	c1	1.8663351902039278	0.08545741790698037	-0.39934065782701733	104	152	119	375	61
NKX2-5	c3	5.172537373744474	-0.08251350371940931	0.011121437969116243	54	246	47	347	62
KLF15	c1	2.3714665586804733	0.28124606263043567	-0.48771765743496864	88	98	191	377	62
ZNF143	c2	-0.27219600897608054	0.021492886751105	1.1380003433924912	164	192	22	378	62
TBX6	c3	1.796948879160817	0.4490815913792052	-0.10367686698212886	158	90	100	348	63
HMBOX1	c1	1.1046106494452148	-0.040991695020098196	-0.0018997554535005179	140	217	21	378	63
BHLHE41	c2	-1.3558949016264243	2.1365633458378137	0.5667244662618867	238	15	132	385	63
GBX1	c3	2.7868109661154525	0.020500004936003832	0.03560906495236438	115	192	42	349	64
RORC	c1	-0.3588438693979412	0.17310483969895732	-0.24821484869844213	212	122	44	378	64
TFAP2B	c2	0.539723395222985	3.3513658356821616	0.4343921025311417	116	6	263	385	64
GLI2	c3	0.22690516247895964	0.940502541558791	-0.004729491979677647	255	55	51	361	65
NR2F2	c1	-0.35256829465052686	0.20778521225294816	-0.2737593190471763	211	117	52	380	65
PRDM4	c2	-1.116327542355401	1.2826251008604346	0.5712137704966018	221	38	129	388	65
FERD3L	c3	7.214442221993136	0.0905816468146294	-0.1774778726994395	32	159	176	367	66
BATF3	c1	1.8276648806426816	0.3329733692238856	-0.48172581253702873	110	86	185	381	66
KLF2	c2	2.870653742310183	0.8058323468043674	0.4220860224157894	42	66	282	390	66
ARGFX	c3	6.372024460539248	-0.06477723883971578	-0.09420970259986916	41	237	94	372	67
RELB	c1	0.23226951358183745	2.4230659026835926	-0.4911843094000776	183	6	196	385	67
ZNF528	c2	-1.4720429116328855	0.6386480026172323	0.713881605497793	244	83	64	391	67
TWIST1	c3	7.998949397183713	0.007057225288960515	-0.1524242568169214	22	204	146	372	68
ELF4	c1	4.674954774861032	0.09308416963819487	-0.4992875504885106	35	148	203	386	68
SP3	c2	4.559088675844784	0.33521568096619075	0.4344826283110752	14	115	262	391	68
PAX7	c3	1.8825444974202314	-0.013201069900739168	1.938705654969695	153	218	6	377	69
KLF16	c2	4.325154734322475	0.8450499454321153	0.39064604675821357	21	64	307	392	69
HNF4A	c1	0.16416125668535153	0.38794089135004856	-0.4086146109658664	187	78	128	393	69
FOXK2	c3	5.6590821734849754	-0.2237816646578218	0.04130319002729266	48	288	41	377	70
GSC	c2	0.574144544058993	0.2798424445294468	0.5424792539119636	113	128	152	393	70
TEAD2	c1	5.942018975868438	0.4737823550216625	-0.7116006243710036	15	68	313	396	70
FOXP1	c3	6.511413581529233	-0.22895336719978981	0.019096625924754917	40	292	45	377	71
ZNF652	c2	-0.2920471129286688	0.21590973708684585	0.6624118008417366	167	146	81	394	71
CTCF	c1	3.652214870159846	1.6173285670453577	-0.7446847072985019	51	20	327	398	71
EN2	c3	2.46632792941381	0.38439901318189024	-0.16308795210489535	131	97	152	380	72
KLF4	c2	2.4993352767657173	1.4540300203006065	0.37448094972114276	51	28	319	398	72
HNF1A	c1	-1.1830016073250142	0.28637151429482116	-0.2317702249995115	263	97	40	400	72
TBX2	c3	2.5363088546414123	0.06717184801637	-0.08104023254539605	128	170	85	383	73
HES1	c2	0.17388759535847828	1.2784177007416175	0.4686654526811047	135	39	226	400	73
ETV2	c1	4.846236468967333	-0.4424613050665893	-0.2942773837257313	33	313	56	402	73
MYOD1	c3	12.438835211274512	0.09070141894630171	-0.2135005072359526	4	158	224	386	74
HOXC10	c2	-1.3742436732864052	0.9688184947185948	0.6058371621767211	239	55	107	401	74
NFKB2	c1	5.000664987410593	-0.14490697264347677	-0.3898348231728619	31	259	113	403	74
FOXH1	c3	-0.09293669377352892	0.5888867999021449	0.09522466988576994	276	78	33	387	75
ZBTB7B	c2	0.016655477346532513	0.8637283163050166	0.500232612914532	143	62	197	402	75
BACH1	c1	2.695116092590314	-0.036118932086060214	-0.39090368664502684	73	215	115	403	75
HNF1B	c3	1.2171248888210229	0.06717184801637	0.17575837446060838	193	171	24	388	76
ZNF282	c1	0.3901071218283929	-0.054965440159781796	2.401924711292379	174	223	7	404	76
EHF	c2	3.3803501746585827	1.4454213736459594	0.33378604726059713	30	29	346	405	76
HOXC13	c3	1.7545382323956646	0.008222689274334704	0.1476998221383461	163	201	26	390	77
SP2	c1	2.389563887853341	0.1303079309785414	-0.4805805026470411	87	134	184	405	77
TGIF1	c2	-5.482810178023709	2.5885858750753474	3.3246619857038184	392	12	4	408	77
MYOG	c3	11.479355501969826	0.37316682792728634	-0.2742793619774613	6	98	289	393	78
DPRX	c2	0.7946108884905104	-0.1294082702018195	0.8892089206656877	101	275	32	408	78
TP63	c1	-1.6408931992558944	0.22020324921563056	3.314316812650452	295	113	2	410	78
MAZ	c3	1.9038613732971892	0.41693975177564707	-0.16499582278235803	152	93	154	399	79
EGR1	c2	3.716525441558197	0.9785322213437921	0.35886361050660653	26	54	329	409	79
NFATC4	c1	2.9825238863221193	-0.10900280439242288	-0.37009915160082407	67	250	94	411	79
PBX3	c3	2.8015251195060706	-0.02535679397786939	-0.05063655074932427	114	223	65	402	80
SREBF2	c1	-0.2633544480971973	0.2807137750641035	-0.38277880761985816	205	99	107	411	80
ELF4	c2	1.9274162276909212	-0.02866879477128048	0.565337752020735	66	215	133	414	80
FOXC2	c3	5.817603068559662	-0.20829148563702707	-0.06549464900802171	46	281	75	402	81
PRDM1	c1	-0.6359786612750112	1.1180781833511197	-0.43983842041980115	230	32	153	415	81
RREB1	c2	0.8988268395463228	-0.02999209406272778	0.6104637683385468	96	216	104	416	81
FOXA3	c3	6.994928416989806	-0.3357952537544501	-0.0288623472662195	36	315	57	408	82
POU4F1	c1	-4.685906132258906	3.2694640019876493	-0.23032219649198282	375	3	39	417	82
HIF1A	c2	0.1616167447320302	0.2070690534531773	0.5644307414171124	138	148	135	421	82
MEOX1	c3	3.1657322863475406	0.06717184801637	-0.14210346723085543	104	167	139	410	83
ETV6	c1	6.291158396670951	-0.17269286523069835	-0.4169242633781076	11	267	139	417	83
HINFP	c2	2.344114067898901	-0.045188427723491714	0.5526702231451379	57	223	141	421	83
BCL6B	c3	1.778028031278049	-0.05444281798350402	0.3713635168992506	161	236	17	414	84
FOSL1	c1	2.5925821697628004	0.5605882465024997	-0.616532298832011	80	62	275	417	84
NR6A1	c2	-1.6103823461315447	0.2670220479626508	0.8697639797993126	256	133	36	425	84
NEUROD2	c3	0.7771763802554306	0.2341772243374744	-0.06634494761730103	220	119	76	415	85
ESRRB	c1	-0.4778932981233357	0.004988838982359337	0.17341662177940975	221	183	15	419	85
RELB	c2	2.5552415663699923	-0.04266415471052805	0.5396487254891724	48	222	155	425	85
SOHLH2	c3	1.5546713684733462	0.026855167204019197	-0.03960561695433462	168	189	59	416	86
TFEB	c1	3.2846159072545937	1.8165056342798067	-0.8261684906378424	57	16	346	419	86
SREBF2	c2	-1.0325676292746608	1.6251898309819215	0.5120468689139805	216	24	187	427	86
ZNF75D	c3	0.5074294403043205	0.9830419212686552	-0.1321936850740819	241	49	127	417	87
ETV1	c1	4.069163270599051	-0.4914226337946414	-0.2982386260645864	43	319	58	420	87
YY2	c2	3.0808340680820963	0.10918830646848493	0.471075311353748	38	166	225	429	87
NR4A1	c3	2.14230335193058	0.27744842191274	-0.17018151131437698	142	113	164	419	88
GRHL1	c1	-0.6755229535941522	0.07010136676428173	-0.20014150190875846	232	163	33	428	88
HOXA13	c2	-0.4964612791479922	-0.004165844091973345	0.795754237616821	178	206	46	430	88
SOX8	c3	3.7539397166469737	-0.013201069900739168	-0.12655700760731214	85	215	121	421	89
ELK3	c2	0.7575073254864859	0.06953214948546686	0.5456928991478414	105	178	147	430	89
MAFF	c1	-3.086437059477425	0.5067382414843561	0.09603907179119275	345	67	18	430	89
ZBTB18	c3	7.305343587620019	-0.21776440834575522	-0.10958195324029596	31	285	106	422	90
OSR1	c2	2.589485823016997	-0.01956028078420387	0.523221300275722	47	211	174	432	90
ELF5	c1	2.551275801060199	0.004988838982359337	-0.46356675122767577	83	181	173	437	90
JUN	c3	3.262447578184089	0.08474554373407266	-0.16801346033890496	102	162	159	423	91
SOX15	c2	-0.398475417114457	0.7669595531981437	0.5089403028637633	173	69	193	435	91
TEAD4	c1	5.024625980128317	0.14670051668224068	-0.6195813007003022	30	130	279	439	91
MEIS2	c3	3.8412790695457306	0.28974931171023616	-0.21789774270316542	79	110	234	423	92
ZBTB14	c2	3.6605035953402267	0.6684078365025862	0.35738135462586307	27	79	330	436	92
SMAD3	c1	-1.090952460735387	0.5101007025011082	-0.39964285413274947	258	66	120	444	92
DMRT3	c3	1.783724046339664	0.2947057165763718	-0.16654842218148325	160	108	156	424	93
CREB3	c2	-0.5579826445466335	1.3258163450872595	0.4748902944849611	184	33	221	438	93
TCF7L2	c1	10.648044544514164	0.25948007699185194	-0.8243847809926184	2	104	345	451	93
RORC	c3	1.9682067991671626	0.7437568103914164	-0.19714127441689122	147	73	205	425	94
THAP11	c2	2.8825649675739915	1.073046821575925	0.3228445821775665	41	47	351	439	94
NR3C1	c1	-2.2494938687267765	0.13972774699680382	3.780727260705943	319	132	1	452	94
CUX2	c3	1.3860231020694591	1.2728052757676434	-0.2080418966696307	176	32	218	426	95
SPDEF	c2	0.7629764327886333	-0.18547670680614092	0.8005704693062228	104	291	45	440	95
OLIG1	c1	-0.3915333849171829	-0.06096808946305567	1.652575482844492	214	228	10	452	95
SOX21	c3	1.8169906453249138	-0.19712035601977546	3.5450268736183235	156	278	2	436	96
TFAP2C	c2	0.48238506023841754	0.7400879199243727	0.4451357454038458	121	72	247	440	96
HOXC11	c1	0.5075201780702436	-0.23628022788202505	2.101614477144059	170	277	8	455	96
ZNF24	c3	0.831912366918203	0.14265379093695246	-0.08391988403245954	212	138	86	436	97
FOSL1	c2	2.5028477042224493	0.0848862421693175	0.47503926137324815	50	174	220	444	97
MNX1	c1	-5.367674352158732	0.9966909631280321	-0.1962507547519472	387	38	32	457	97
E2F7	c3	0.6868549530953819	2.5393784503915713	-0.19210710924911878	228	11	200	439	98
SP2	c2	1.5658920794411566	-0.10730268925638146	0.6147946015380299	78	272	100	450	98
RELA	c1	3.450771008160007	0.1269086388390147	-0.6071127985558427	54	136	268	458	98
ESR2	c3	1.2700855011424739	0.5223363492054333	-0.17891426656560405	187	81	180	448	99
SOX2	c2	-2.081331222317122	0.7194908809953353	0.6530897047510802	293	73	85	451	99
LHX6	c1	-2.2985814285508757	0.3199254426738195	-0.2534890310630544	322	89	48	459	99
TP53	c3	4.705468705531745	-1.0521915054966566	0.4616798142851568	62	377	14	453	100
EGR3	c2	3.0282896837655624	-0.34826966835914913	0.6190972822488963	39	318	98	455	100
SPIC	c1	2.3176026452696283	-0.12293675190400892	-0.39172463390762857	90	254	116	460	100
ZNF274	c3	1.289350656485248	0.838906765442983	-0.20704119372429197	185	57	216	458	101
ZNF135	c1	0.6616472967909134	0.04826719473198517	-0.4048603005806761	162	173	125	460	101
PLAG1	c2	-1.3056847323126624	0.269355366637727	0.6194933277528678	234	130	97	461	101
NR2F1	c3	1.1528427061799758	2.966281185369279	-0.23781481597549003	196	7	256	459	102
LEF1	c1	6.915488179713391	0.77902433142327	-1.3288571041002886	6	48	406	460	102
RXRB	c2	-1.0082100103794296	0.08799275600321906	0.6579521132712713	212	173	83	468	102
VDR	c1	2.675993387522775	0.6230583194291013	-0.7650866610694376	75	54	332	461	103
ZSCAN4	c3	-0.4900667979870903	0.10103787890644104	0.8607154256139413	295	156	11	462	103
NFE2	c2	2.211059373652877	0.23893724156236804	0.42841881998956666	60	136	272	468	103
POU6F1	c1	-1.2278355905601535	1.2180192957442377	-0.46084181919316514	268	30	167	465	104
MNX1	c3	7.478875079964456	-0.31486921853852845	-0.1346592537123339	29	308	131	468	104
USF1	c2	-4.723251405752071	2.0427582582679378	0.6771811381568433	379	17	75	471	104
MLXIPL	c1	2.2508355845240615	1.9055148609578587	-0.8888852756322585	92	14	360	466	105
FOXC1	c3	4.815223910505888	-1.062115118753192	0.08378698691982756	58	378	34	470	105
FOS	c2	2.3985169495591956	0.28448875852964156	0.40689933844309145	53	127	292	472	105
TFAP2A	c1	-1.4199470512905972	3.364562499967177	-0.4792358455982688	283	2	182	467	106
POU4F1	c3	4.258660051051793	0.21945472437114583	-0.2622314266085901	71	121	280	472	106
EOMES	c2	-1.2991429395776601	0.2034347752752665	0.6272394080322403	233	150	91	474	106
ARGFX	c1	-4.455647462609797	0.5988623213820813	-0.2251803183964327	373	58	38	469	107
NFYA	c2	-1.244951617778807	0.5420991036763345	0.5383990940521839	227	90	158	475	107
RORA	c3	2.3796187746200266	2.0861589785796455	-0.31733392539815064	135	18	322	475	107
EHF	c1	4.229034681478313	-1.0036076438779509	-0.29102030357893227	42	373	55	470	108
SOX4	c2	0.4148823137928698	0.5076419903182097	0.4354815643497867	125	93	259	477	108
TBX19	c3	2.6262315443370765	-0.5316657606616708	0.4664177197505097	127	338	13	478	108
EMX2	c1	-2.593959904976476	0.5925222351209628	-0.35010119507000326	329	59	83	471	109
NR2F2	c2	-2.982536447519607	0.5530780004883858	0.7536392820286704	337	88	54	479	109
TGIF2	c3	7.7614006184735	-2.866878981722635	0.13362941048167087	26	425	28	479	109
YY1	c1	4.245679455694166	-0.7700770133419249	-0.3374112584062061	41	357	74	472	110
ZNF740	c2	1.8695466516696495	0.304318063616899	0.4153525310156656	69	123	288	480	110
HEY1	c3	1.1219027496194776	0.1304235380162314	-0.14223615670851508	199	142	140	481	110
MAFG	c1	-1.1053798313958676	0.0013105014927298128	-0.1530122364236437	259	190	24	473	111
CREB3L4	c2	-0.6049528377634406	0.0937147001545973	0.5767432261958776	187	170	124	481	111
ETV4	c3	1.2825173998132753	0.27921418217683136	-0.1808331543315198	186	112	183	481	111
ATF6	c1	1.8327492847561553	0.031022693916821647	-0.48658576361927075	109	175	190	474	112
IKZF1	c2	2.283614586603038	0.6500127510180239	0.3421181899376089	59	81	342	482	112
HES7	c3	2.0381866407358125	-0.034144161854696466	-0.11248831836938855	146	231	108	485	112
NFKB1	c1	5.055177124852983	0.42824745568261596	-0.9581216742115721	29	71	378	478	113
EGR2	c2	4.394397626991481	-0.04835450561533049	0.457640166816228	18	228	237	483	113
LMX1B	c3	5.4223694248009435	0.007057225288960515	-0.2150487373161507	50	205	231	486	113
NR6A1	c1	-0.44030218386105785	-0.10042134823536039	0.10726904093225009	218	246	17	481	114
ELK1	c2	0.9956925119096003	-0.13668376500315954	0.5938672062280776	93	278	113	484	114
BACH2	c3	-2.7814468454838117	0.4573528308838916	0.2564957529542973	378	89	20	487	114
HOXC12	c1	1.3143196083544828	0.1738659707007259	-0.5449017954683306	129	121	232	482	115
KLF5	c2	2.1569631979804993	0.4610194389282347	0.3658641772725364	61	99	326	486	115
HOXD11	c3	0.22596884084184268	0.944536966523363	-0.17821890489866377	256	54	178	488	115
KLF10	c1	3.7576423218432913	-0.37436703760062084	-0.4108926447546013	48	304	132	484	116
HES2	c2	-1.155308773534051	0.8656458753805621	0.491632452546062	223	61	203	487	116
MSGN1	c3	5.039276888094252	0.04468204073642274	-0.23997130655837218	55	179	257	491	116
PHOX2B	c1	-2.212839691374828	0.09601211783546366	-0.02189015460142052	316	147	22	485	117
SPI1	c2	0.4009323074965101	0.20541385430003836	0.47882718248224254	126	149	216	491	117
TFAP2E	c3	0.6671858091168098	0.1432567986718795	-0.13145218027792893	230	137	125	492	117
NFATC3	c1	3.2608878688797533	-0.18819106021673335	-0.4468707823524358	59	269	157	485	118
OLIG2	c2	-1.1333665829566177	-0.053981978251808976	0.8201375453692954	222	230	42	494	118
TFEB	c3	0.9186126961057042	0.10186347727637317	-0.1368273381781293	207	154	133	494	118
HOXD10	c1	0.47159448689978883	-0.4512765456359111	2.498949024603947	171	314	5	490	119
NR1D2	c2	-0.5341007296020766	0.0038845991564064454	0.596884281625341	181	202	111	494	119
MYCN	c3	1.125445350725525	0.12241017717853857	-0.16194925939566396	198	146	150	494	119
GFI1	c3	4.048956530152561	-0.02059997676394816	-0.19189373994448466	74	221	199	494	120
ZBTB7B	c1	-0.5772771239362949	0.2705326367870315	-0.45802346351590373	227	103	165	495	120
BARHL2	c2	-2.5413361989266003	0.13729365492688467	1.2607338405828834	317	160	21	498	120
ETV1	c3	0.823558889348255	0.4001789666318106	-0.18560491993703465	213	94	189	496	121
CREB3L4	c1	1.8657448705486157	0.1544315754683085	-0.5966332675569976	105	128	263	496	121
TCF7	c2	-0.8495746609324465	1.752470971666185	0.42313780697566195	200	20	279	499	121
ALX3	c3	6.5521404214363574	0.04842032268226676	-0.2623630452637542	39	177	281	497	122
NFE2	c1	2.650917548355547	0.3636141728372666	-0.7888650600952865	78	82	339	499	122
NEUROG1	c2	-1.5662702346103368	-0.05473249888940062	1.9158392535086506	253	235	12	500	122
ZIC5	c3	3.019264171653477	2.750571221829528	-0.4732844700189709	106	9	384	499	123
MEF2D	c2	1.4869555223720858	0.4308333334107467	0.38133350132860855	80	107	313	500	123
NR5A1	c1	-2.1305377243973047	0.21518232491601436	-0.33778781843264305	314	114	75	503	123
MNT	c3	1.845351170795652	-0.19710299702879758	-0.057896430833762835	154	277	70	501	124
LEF1	c2	-1.8907806432042458	0.03467449470131693	0.8856973101062469	282	187	34	503	124
GABPA	c1	4.359682844840154	-1.666564837550735	-0.29995131711382506	39	406	59	504	124
HNF1A	c3	1.5533473489216596	0.05942151449316372	-0.1681750552873975	169	173	160	502	125
ZKSCAN1	c2	0.48504113289590034	-0.07000501284317387	0.560214989364809	120	247	137	504	125
HSF1	c1	1.4257550217018307	0.12560740970044867	-0.5689467364653034	124	137	245	506	125
NR2C2	c2	-1.679820593564528	0.14342680944471695	0.655743748956942	263	158	84	505	126
ONECUT2	c3	3.8325151340816435	5.012259015596628	-1.2918692070490732	80	1	427	508	126
ELF3	c1	2.998925543783409	-0.6728605123130459	-0.3717452757755355	66	349	95	510	126
ZBTB6	c2	-2.515531444473553	0.861382550839112	0.5728997501979327	315	63	128	506	127
TP73	c3	5.753106779085626	1.0616480359528404	-0.8728531251451184	47	46	416	509	127
ETS2	c1	6.0518501133409925	-0.021894621137453583	-0.6331264079719059	14	212	284	510	127
ZNF449	c2	-1.34158251773932	0.07358068285058936	0.6241508571540066	237	177	93	507	128
BHLHE40	c1	2.4127947798453198	1.0177133814461603	-1.0328423042801393	85	37	388	510	128
SOX14	c3	1.5098112186238808	0.05116552324728751	-0.17000426141479785	172	176	163	511	128
IRF2	c2	-1.0866292557396866	0.23073614596411182	0.5447543592281132	219	140	149	508	129
PLAGL2	c1	-3.510616420222127	1.6114182307639888	-0.421783078761095	350	21	143	514	129
FOXF2	c3	4.708814534790486	-0.013201069900739168	-0.2258157939724903	61	214	242	517	129
XBP1	c2	-0.6893134312816951	-0.2631694234283371	1.365804077541295	191	302	16	509	130
MSGN1	c1	-1.7822784280323913	0.004988838982359337	-0.18469844713256123	300	186	29	515	130
GLIS1	c3	-0.27592969338043627	-0.031518503299614475	1.6369796391755609	287	229	7	523	130
SP4	c2	2.8131527887479786	-0.6398118847819224	0.5832092122796846	43	349	120	512	131
KLF9	c1	3.3400081921709512	-0.7937309657878939	-0.37509227481888185	56	362	98	516	131
BHLHE22	c3	0.47969328895409735	2.013579021780967	-0.24122126777356545	246	20	259	525	131
ELF5	c2	2.651683012666983	-0.05473249888940062	0.45858181048031277	46	231	236	513	132
NR2C2	c1	0.5170229291899404	0.025373295707777608	-0.46291219006933915	168	177	171	516	132
MAX	c3	1.3639497337805604	-0.14414518570108903	-0.08700881002035565	179	260	88	527	132
POU3F2	c2	9.046468798784685	0.2261254928285999	0.2972735518019025	5	144	364	513	133
KLF16	c1	2.054069686574404	-0.25291721282055096	-0.4156755465978996	98	285	136	519	133
MXI1	c3	4.643229428686695	-0.8777868618881716	-0.1033921401474327	65	368	98	531	133
SOX10	c2	4.0491890845029	0.3228618802716141	0.2583656607917799	23	119	372	514	134
SOX21	c1	0.055876548440184914	-0.5318236734653233	2.6790826778539327	191	325	4	520	134
E2F2	c3	-0.7594112145711742	2.1230216552844214	-0.20007111672652655	306	17	209	532	134
TFDP1	c2	1.8175195820112555	0.11141791242136379	0.4222975071121917	71	165	280	516	135
POU3F1	c1	0.3384653192610336	-0.3785026408469977	-0.2348363370288311	176	305	41	522	135
GLIS2	c3	1.9678833709602657	0.9788458264337309	-0.3276541175086578	148	50	335	533	135
YY1	c2	2.521236434896192	-0.06677294008684052	0.47430120160715816	49	246	222	517	136
XBP1	c1	1.7124165194430359	2.2049322122633868	-1.185587658991384	114	8	402	524	136
ZBTB32	c3	-0.16732291432924973	-0.008740541196488412	0.016847520288493456	279	210	46	535	136
NR1D1	c2	-0.9316363320858998	-0.2653654129028974	2.255235205337584	209	304	5	518	137
KLF14	c1	2.8513751568328725	-0.5743569081538401	-0.40718963083782445	70	330	127	527	137
TFDP1	c3	-1.5427485697877124	0.5813257734212489	-0.13380758621453293	328	79	130	537	137
NRF1	c2	2.0111706576362525	-0.036794762845993596	0.46248207740931413	65	220	233	518	138
ZNF341	c1	-2.053327810305292	1.6678630450891776	-0.49745898008378653	311	19	201	531	138
RFX4	c3	2.850562087118351	-0.13885359096778843	-0.1709914895384994	112	259	166	537	138
HSF2	c2	0.776174931315544	-0.3314152247676662	0.6145138999392756	102	315	102	519	139
HNF4G	c1	-0.31328053514658416	-0.013278646815815172	-0.4044892099327786	208	204	124	536	139
NR4A2	c3	3.3442641439393954	0.9101398456625975	-0.48015620351712407	97	56	385	538	139
ZNF682	c2	-1.782332625493104	0.2083635555766314	0.6138692287314855	274	147	103	524	140
SPDEF	c1	3.7497172788501913	0.0706529672132596	-0.7368835987630664	49	161	326	536	140
E2F6	c3	1.3593826259259907	-0.030390832327488355	-0.13701554352294476	180	227	134	541	140
GCM2	c2	0.8432777532843417	-0.5398736516813271	0.6235458346921181	99	335	94	528	141
RORA	c1	0.5193184405186342	-0.29225801863306783	-0.3497634084800634	167	292	81	540	141
HES6	c3	3.34670572497195	0.7848964658962625	-0.4321099483775086	96	67	380	543	141
ARNT2	c2	-1.99484160242003	0.4858414911394006	0.544335329613352	286	95	151	532	142
SP4	c1	2.589676294656221	-0.2168537759862959	-0.4832757188787262	81	273	186	540	142
ZBTB12	c3	1.5835703588086216	1.552635913795092	-0.34544322867284194	167	28	349	544	142
ELF2	c2	2.302534852671523	-0.8942572080964042	0.605634343078588	58	367	108	533	143
ELK4	c1	6.555663854741811	-0.4730028152446909	-0.5153950079706879	8	317	216	541	143
ZNF143	c3	0.8885282571782405	-0.2645494683430765	0.052941677507776674	209	299	37	545	143
ELF3	c2	0.5522147788634533	0.904883412448355	0.3058420026213451	115	58	360	533	144
PHOX2A	c1	-5.361737568460393	0.09632666269519562	0.10822676689087452	386	143	16	545	144
INSM1	c3	1.3066526567044312	2.7495787777644995	-0.3465475214568272	184	10	351	545	144
TCF7L2	c2	-1.5722800862748942	0.460107629079461	0.5189965334852715	254	100	180	534	145
NHLH2	c3	8.557300694540137	-0.13031147084697514	-0.2578592099555781	15	256	275	546	145
HESX1	c1	-5.381254123815691	0.9224157827204685	-0.39270893716836675	389	40	117	546	145
FLI1	c2	-0.18924458278328193	-0.08375827430998319	0.5844345857688804	159	260	117	536	146
SNAI3	c3	10.158611871723197	-0.07272339205946708	-0.2810558819841251	9	242	295	546	146
HES7	c1	-0.5008999565917132	0.2141638294118346	-0.504486774189532	223	115	208	546	146
ESRRA	c2	-3.7242832270289146	0.5059995633362524	0.6494886994721973	357	94	87	538	147
NRL	c3	4.257675256737094	0.7566963981590596	-0.5976483402967538	72	72	402	546	147
HSF4	c1	0.6879132724039472	-0.055432165623664736	-0.4538148902371031	160	224	163	547	147
ZNF148	c2	0.7675666035842751	0.4126236839752418	0.3658845614070092	103	111	325	539	148
CEBPD	c3	-1.1091531603040146	0.12829802344840596	-0.08632985958070094	317	143	87	547	148
PROP1	c1	-4.031646300833414	0.15757583547553208	-0.2970261021210856	364	127	57	548	148
GLI3	c2	-0.9054528174565845	0.010979863116753015	0.5645549197190878	208	198	134	540	149
TFCP2	c1	0.24585756665096212	0.09272309460350864	-0.5161687452347685	182	149	217	548	149
MITF	c3	0.3236774920476333	-0.0731879881630222	-0.025085943395103172	251	243	55	549	149
RORB	c2	1.4408027679790831	-0.05473249888940062	0.46763097232807205	81	232	227	540	150
ETV3	c1	4.365077889929992	-0.3916323769448639	-0.5004431649704735	38	307	204	549	150
ZNF263	c3	1.4984191201840789	0.020957403419309895	-0.1876951865371792	174	190	194	558	150
MYBL1	c2	0.15910085375982694	-1.3990666715402253	2.089409353112254	140	393	8	541	151
PAX5	c1	0.6620884191674722	1.927422133505663	-0.9493931652503491	161	13	376	550	151
SOX4	c3	3.680406758809567	-0.024713374894347915	-0.23228805862362822	87	222	250	559	151
MAFF	c2	-3.940000037073194	0.2293975342470847	0.831034152564424	363	141	38	542	152
ZNF740	c1	0.8020071603597231	-0.33244347602412455	-0.38028318452402754	153	297	105	555	152
MEIS1	c3	3.3397554746311027	0.2473669918382251	-0.34112779808559246	98	116	345	559	152
EGR4	c2	3.1805216115748287	-0.25324553137687855	0.486984074468773	35	301	206	542	153
CREM	c1	1.494812452208882	0.23216383729317644	-0.7498860805962266	120	107	328	555	153
HOXA9	c3	-1.0072712227319258	3.7305991462413206	-0.22807027344424746	312	3	246	561	153
HOXB13	c2	0.10394119765523246	0.26774722941899226	0.43122747153694263	142	131	269	542	154
HEY1	c1	0.7801395586892548	0.6001687793024332	-0.8003663944004966	155	57	343	555	154
ONECUT1	c3	3.7583776231160653	0.3151181681234857	-0.38736199525833825	84	107	370	561	154
ELK4	c2	-0.3929680416755717	1.2892005073456716	0.34781714703535194	171	36	336	543	155
LMX1B	c1	-4.434749801035739	0.08422653625993277	-0.17743364679465934	372	156	28	556	155
