motif	name	variability	bootstrap_lower_bound	bootstrap_upper_bound	p_value	p_value_adj	270502_S0_L001.sorted.dedup.bam	304955_S0_L001.sorted.dedup.bam	278106_S0_L001.sorted.dedup.bam	304944_S0_L001.sorted.dedup.bam	313308_S0_L001.sorted.dedup.bam	2792020_S32_L003.sorted.dedup.bam	2781090_S41_L003.sorted.dedup.bam	2858490_S0_L001.sorted.dedup.bam	2811610_S33_L003.sorted.dedup.bam	2705020_S0_L001.sorted.dedup.bam	2858810_S31_L003.sorted.dedup.bam	2781080_S30_L003.sorted.dedup.bam	2705010_S40_L003.sorted.dedup.bam	2858800_S38_L003.sorted.dedup.bam	3049430_S42_L003.sorted.dedup.bam	2705000_S0_L001.sorted.dedup.bam	3049380_S0_L001.sorted.dedup.bam	2792010_S0_L001.sorted.dedup.bam	3013500_S34_L003.sorted.dedup.bam	2811630_S35_L003.sorted.dedup.bam	2792040_S0_L001.sorted.dedup.bam	2781020_S37_L003.sorted.dedup.bam	3049400_S39_L003.sorted.dedup.bam	3049450_S36_L003.sorted.dedup.bam	m329861_S198.sorted.dedup.bam	m329883_S194.sorted.dedup.bam	m344004_S196.sorted.dedup.bam	m344001_S207.sorted.dedup.bam	m329885_S199.sorted.dedup.bam	m329865_S206.sorted.dedup.bam	m318978_S195.sorted.dedup.bam	m318979_S197.sorted.dedup.bam	m313309_S193.sorted.dedup.bam	m318986_S33_sorted.dedup.bam	m334087_S35_sorted.dedup.bam	m357484_S37_sorted.dedup.bam	m357486_S34_sorted.dedup.bam	m357488_S36_sorted.dedup.bam	m364088_S38_sorted.dedup.bam
MA0031.1_FOXD1	FOXD1	9.98167690002957	8.07110541262678	11.754247852686	0	0	2.82124256828109	13.8973082314707	4.89995168512398	2.97462919938233	5.61641916861564	4.70633213953934	-9.51120184345524	3.89701935379114	11.6688654554795	-5.79707798491723	15.8884078863027	0.508709544183306	-0.470729877448006	5.23706016574619	6.7201409259939	14.3573403195808	-8.38893552160253	13.8696876667186	3.03724927636058	-10.1460058236545	-2.77230203477184	4.8739636370469	-7.93643640853259	4.82406355643383	1.60329735221825	-6.37604372955131	23.0571767926325	-15.8570763950907	1.55832763538965	-16.3698276080507	19.9603582786844	1.08056223661764	5.68912232855076	10.8939395246862	-16.9183081751466	-1.6287292607505	6.66411642124665	-15.762137485872	-8.60079679083129
MA0032.2_FOXC1	FOXC1	11.8938294781725	9.66848460965215	14.0606838571886	0	0	-2.5781960720566	12.4766060141171	10.3122272344835	3.04303016329506	5.80771907389872	-4.16164059998816	-0.587247275830727	6.48017784786853	23.1842402894967	-6.79270300942509	14.7272906064793	-6.36953854598416	-9.68706823122914	8.47692493782199	10.6143315101115	25.9919377277821	-10.4435382211948	11.8782953052398	-2.06368868727035	-10.610466441443	-2.29989103074217	-1.71301029194835	2.29794077854106	8.77656472908127	-1.76432758585193	-3.89341806142137	21.6604387057646	-18.5409902766714	-1.43390356865083	-19.0900024594289	15.5744143263382	-9.74029200993563	11.6224566863095	11.2495637829646	-20.4811015409016	-4.68381966475605	6.41877995844443	-19.9518038123078	-11.000653099893
MA0033.2_FOXL1	FOXL1	10.7155349139124	8.89185111492524	12.3537647214931	0	0	-4.7718062696698	17.5727453473072	6.52955214544207	1.74266737236839	4.82075433795032	0.635562461531072	-2.66831533084476	7.22075770136605	14.4894934916986	-5.11079678267911	14.6876842725512	3.81298312106646	-5.75853887682808	10.5171242489647	11.4120264057646	15.7861362046931	-12.832911975691	12.5629907631038	7.17517997328217	-14.5747836540444	-4.21208655846012	-3.85380414341989	0.396126094050168	8.87746995560578	-6.4764573102535	-7.05557867002923	21.7147129116249	-11.4162121353445	-5.29370832638255	-12.6087150409654	20.1932139845676	-6.33552595673712	7.49214457072184	9.01125823476186	-17.6558944031738	-2.75062447484351	5.70809161011082	-17.7753733166721	-12.0004974997074
MA0035.4_GATA1	GATA1	2.26715760231804	1.67191633772089	2.7731880493821	4.81524981948443e-23	5.53185687065997e-23	1.25667855960991	0.861265157793245	1.6752369794552	0.770248899281985	-0.792701422753688	2.21544708036987	2.09572589237922	-1.97905869958201	4.77986842161461	-2.3076012972137	3.28617974335608	-0.37489592543999	0.862113455877871	-1.54865456862409	-1.92744227228965	6.60897894419947	-3.49305850935482	1.87918155391461	0.761989933749188	-3.38264379611345	-0.608831884528409	4.59246944333979	1.83591475013179	-1.49182572381531	0.350834297943907	-0.44140423939724	0.455202586731301	1.48292036466863	0.355185190795482	2.44426090132952	0.218398119446845	-1.36662483548077	0.480004697890029	-0.557508558708644	-3.61003218605456	-1.35878937363927	-0.0815916391415224	-2.7349601536281	-0.69475615270777
MA0036.3_GATA2	GATA2	6.97534290828559	5.25232016098774	8.24932281790086	0	0	4.96203489896392	4.67931363384375	11.9279070083585	-0.985336366786843	-1.4678661388456	2.33830848263443	-0.10658297562652	-5.51663360548492	15.0936146755672	-4.15880760495191	5.66994583852686	0.773228353745335	-2.47227691140977	-3.59601288175245	-4.80124418465206	17.5373992198451	-11.1073085291036	4.81224486149227	3.31527498019207	-9.90222565266397	-3.24691622418472	14.3198242067569	0.776864441196778	-4.65482415972768	2.23857018095301	-4.11362144043253	3.68472039996574	9.53506523212999	3.6674785173287	11.1798747942812	2.53994888035367	-2.06601093145685	0.727494996525261	-1.36199870520375	-10.9179993228628	-4.04104731239047	-0.804919506268452	-9.98636563331845	-3.33137557971387
MA0037.3_GATA3	GATA3	5.97785312361182	4.49614525416445	7.0916167805856	2.04171639608657e-260	6.94842192861721e-260	4.55024286270123	4.59090630116355	10.7171301467497	-1.18231413077314	-0.12516132778072	0.805607337586153	0.544848677046729	-3.84259024086924	13.5419588524178	-3.55275946350853	6.10969979692003	0.462908217203662	-3.72362297652437	-2.75452897276888	-3.28745169534024	12.8686123486829	-11.4609666533685	5.12489447256934	2.65620770983474	-9.64307246906907	-2.54546919754904	13.4523767681781	0.552215813489734	-2.94904275217815	0.249827220790038	-2.97180368348323	4.39992484484102	7.12703828266106	1.56113369860265	8.61921963203917	3.3142022121595	-1.17205240036364	1.89883175827223	-2.5561855884423	-8.42922425189857	-2.33544959532476	-1.91236098026294	-7.52211575492243	-2.2528135362505
MA0038.2_GFI1	GFI1	5.07848851088555	3.86948623400138	6.01071448655584	6.55566024070733e-181	1.6598931729471e-180	-8.30816681960211	-5.43636034442112	-5.10488834602983	-1.26958291168802	-5.19386878674729	-6.36752093049319	0.187792193579427	9.04541638205304	-5.50533967465667	-3.27129374280607	-4.99648668219492	8.07728635654608	5.23941349314615	9.73018331224774	9.72841131918128	-8.5085976285354	0.71251722971415	-4.18008760840836	3.95244299273547	0.73820330884617	-1.44650622183958	-9.13878307184842	0.157831443161936	9.33569093682849	-3.34940396067059	0.722321662870292	-3.96846576166037	-1.26300251766724	-5.34233844694889	-0.905259466844608	-2.34857367683543	2.40156206245435	-1.89084664157997	-0.403129458929451	0.22249052822472	-3.43630121362754	-0.528732585834534	2.16888995505881	-3.99984205370598
MA0039.4_KLF4	KLF4	4.84542557148302	3.32822940789017	6.16586617815293	1.47515626268044e-162	3.44566020028308e-162	3.80477222845535	1.05538380359417	-2.8216491823223	1.23899006992639	-1.32192346204811	9.05285596154836	-14.0198122970438	-0.998572208911741	-1.17680655124327	-6.39885841340416	2.06364316222881	-0.108164277996759	4.04576586930747	-2.407751075692	-2.65820882913739	0.238591133745824	7.09377284422836	5.42180500961489	-1.88263356030434	7.10976411130044	1.39299093240065	10.0256527589897	-11.7331688887935	-2.37822977670354	3.07874114157149	1.21682744880381	2.83198590925014	-2.49426852974168	1.49890520836672	-4.33828506333818	3.53838446598764	2.39109198328115	0.740874074713855	1.5143664224052	-6.40943051816495	3.38167409778113	1.94368729369927	-2.61961776757387	2.03632291609248
MA0042.2_FOXI1	FOXI1	10.7155349139124	8.89185111492524	12.3537647214931	0	0	-4.7718062696698	17.5727453473072	6.52955214544207	1.74266737236839	4.82075433795032	0.635562461531072	-2.66831533084476	7.22075770136605	14.4894934916986	-5.11079678267911	14.6876842725512	3.81298312106646	-5.75853887682808	10.5171242489647	11.4120264057646	15.7861362046931	-12.832911975691	12.5629907631038	7.17517997328217	-14.5747836540444	-4.21208655846012	-3.85380414341989	0.396126094050168	8.87746995560578	-6.4764573102535	-7.05557867002923	21.7147129116249	-11.4162121353445	-5.29370832638255	-12.6087150409654	20.1932139845676	-6.33552595673712	7.49214457072184	9.01125823476186	-17.6558944031738	-2.75062447484351	5.70809161011082	-17.7753733166721	-12.0004974997074
MA0043.3_HLF	HLF	6.18027975467198	2.73217387174145	8.47262293080233	3.32393927299299e-280	1.20231631988832e-279	7.50305965889837	-5.05628944846864	-3.98850091636718	-2.41431911220701	-4.46086809565354	-0.871349903202375	-2.93382740236353	1.14496899226242	-2.72054680923301	-3.99192738537518	3.43544216223452	-6.16819602959547	-1.49562039640593	1.41836582260734	0.879306740594332	-2.31116170016784	21.8811310333331	1.87050309177544	-3.63839576192021	19.2615260874134	-3.20104892964332	14.6396024063279	-3.32153633935217	1.06808208800762	3.25784808501773	-1.41274146916201	-0.438404336782561	-2.49949850128101	2.96067304217159	-4.65996018398664	-2.16614440438278	-2.59635158902703	-1.56649992580385	-1.36705237561916	-3.54233103447119	-4.46360768998191	-2.53578645121356	-3.54668212521352	-3.71010050645394
MA0046.2_HNF1A	HNF1A	2.35898179309738	1.73868656776341	2.86978957461942	6.1792254073145e-26	7.23003638231068e-26	-1.56278940676113	-0.79895909666336	-0.626793667159929	0.24266158783574	-0.784851673023007	-4.69776799901689	0.161055858719912	3.8790473911261	1.05627012595684	-3.0449593411075	-0.0763607229726406	0.270995053623625	-3.7483666975506	4.74153804141093	5.5513819584723	2.61754480110229	0.367964735995126	-0.223846438671746	0.103289868886152	0.474459227857921	-0.160037870903181	-4.02637859150094	0.566055310353491	3.48618453328408	-1.22856065188132	-1.31949596593341	-1.61553106435175	-1.48568349316189	-1.25155067183464	-3.00342323889258	-1.14284112082877	-3.61157932832413	0.428405122180496	3.87667668732604	0.479946016166382	-1.72706535185644	1.2230358815344	-1.31986899535547	-2.06524724029005
MA0047.3_FOXA2	FOXA2	11.7120322599916	9.7658567622472	13.3999407770636	0	0	-4.52324848295223	19.0764170317608	8.70171451474368	2.19928156268117	7.23694924043179	-0.473917650824004	-2.86663238095315	8.38432190157011	19.4286165166485	-6.40128190651737	18.6536672609628	0.386966918308873	-6.73780595991182	11.7301964685658	15.0807711663405	20.1052099702047	-12.6984946706874	14.8135465038886	3.4531838533718	-14.2862797555621	-3.88759056796263	-3.83856253294567	0.472071685451368	11.5545142517515	-4.36285029559276	-5.31912600634914	20.6912766252864	-14.5073787961648	-4.02847697308549	-14.987793670516	16.7631215496519	-8.26311549677547	7.28779154261172	10.8877897985617	-19.5982782285623	-3.88215075854055	6.09765026248272	-19.101041547154	-11.1738425788251
MA0048.2_NHLH1	NHLH1	7.62351404399587	6.18379660212634	8.85848201023552	0	0	-11.0893434383222	-7.21060473248892	-1.38634305536531	0.0226507924564528	-11.730102986399	-10.1919524717955	10.7314451736071	2.62306388783321	2.81475086412918	-5.52347732914932	11.8357376993402	-6.55021557085446	-5.3788220948097	3.31586861698117	3.39143736987303	1.51516775298142	-17.2505829896068	1.56309266848006	3.3660621235181	-15.695252487003	-5.81633598657401	-5.95046982358929	8.61617869480324	2.21203774127746	-10.5064051605767	-6.37079662743697	-6.13985760119492	11.47878101358	-8.20837347100908	11.4909816244805	1.04194791455291	-0.45702171946524	-3.14381245753631	-1.30679672388315	8.52265798068839	-11.0540857791302	-1.24508034161744	1.87749296621655	-10.0922896235764
MA0050.2_IRF1	IRF1	6.17321197586418	4.70447597121763	7.31752425449324	1.67590545922441e-279	6.02754633914233e-279	3.63320495735671	-1.75258481207605	-3.55088805916073	-0.657935764216587	-5.26797993975563	9.83894645768354	-9.89615863534065	2.35519574598582	-1.56731221925181	-2.04132564655344	-11.1709535827415	-1.50874353945033	7.8962767017567	-1.39752727939088	-1.80263579233035	-0.805855239825997	8.70386972032512	-5.82127587286077	1.29968398233479	11.3072972100257	-1.2719129307541	4.71366490733892	-9.62456067222133	-0.201800062502838	1.9502825045307	2.11561646376999	-5.97862784280533	3.07154258788819	1.42279322007228	4.88017331404195	-8.06118800276619	0.531040573786646	11.9638359537226	-1.08269393616286	-8.3528203340394	6.73100091754826	1.31155544024295	-4.59638980295524	14.4901508827443
MA0051.1_IRF2	IRF2	4.75248198351519	3.57820627197433	5.80240463922123	1.68925370920652e-155	3.84639423715011e-155	0.286264521338751	-1.73338438197863	-5.95711248073979	-2.23421074418639	-6.53138763882606	2.53267955359358	-4.66973288504868	5.90488685996094	-5.3765047650703	-3.19890867513459	-6.84586388585268	-0.84996427721031	5.23313916606589	-0.539678321606731	-0.560829233920723	-2.73034162995059	4.72511070397742	-3.66752342363863	1.09408940296957	5.47119812280741	-1.04980947913384	1.72812472713291	-4.18936862811013	-0.331394604182563	-2.03964085126955	-0.075151582961591	-6.48640104502521	4.2212868636623	-2.14542059506266	6.79249687965642	-8.06583402342014	2.69298672700567	5.79130284295992	-0.977143191017264	-3.405707496521	9.75427890565281	-0.764334065967921	-2.56995420444659	12.8144954347793
MA0052.4_MEF2A	MEF2A	4.55196724430573	3.22072863698369	5.7189084115063	8.91789037000165e-141	1.83280019617242e-140	2.26565294497712	0.587952560031948	-1.05260890960067	1.76419675944131	1.99333890915137	-8.81689290494077	-0.293487877103796	-0.0445155955591098	1.43927630839717	-2.55947482372163	-2.84065620989468	-6.28503694427051	-1.33520378842877	-0.627101373561336	0.678559258456538	-0.457028744181775	6.61698032854308	0.153377410616624	-7.01302826274134	10.9374980439511	4.68425226398917	0.551213635088594	2.18272156762801	1.09132559599003	0.489129520842118	4.50400117614652	-1.48439389288869	0.0177594325794762	0.0706905997759811	-0.557529265863887	-2.34550871078632	-2.54004430837753	12.5614467193074	1.33894338940869	-10.3342086227892	-2.81337196349904	4.00474346191608	-4.27321654450642	7.40419810069795
MA0056.2_MZF1	MZF1	2.14818239604393	1.57096124765664	2.63431839181703	1.53282488675562e-19	1.70823618541603e-19	-1.20861999152513	0.00138920103282195	-0.708973862978741	-1.75909352463063	-1.28345103226458	4.07825414762749	-1.44762225822522	0.738227896471561	0.776455733688281	-2.86369061659137	0.441234484427597	-0.700519791945687	0.781740516932569	0.845785805956769	0.754236800128677	-2.06029390487048	2.52876373932611	-0.195782406850331	-0.196123990594947	3.45918088031953	-1.3846173323209	-1.45645275011224	-1.40289449275126	1.4804824842878	0.509329116207207	-0.0245504800515642	-3.45022553690014	-0.970278870792567	0.274603390122746	-0.239554325110192	-2.09605137359173	-1.3845483526176	-5.24872732371574	-2.71824533243875	5.20967200656002	-2.98597200305561	-2.81810047638106	3.47001548199448	-1.4645069019784
MA0057.1_MZF1(var.2)	MZF1(var.2)	3.03264035604738	2.40337773215671	3.51273954551698	5.18223873862461e-52	7.27351911651747e-52	-1.11298258770739	-3.39539865819126	-2.11763304087723	-0.605104157652354	-4.11758215144609	0.46746644052558	-3.71795276106742	5.38205668860037	-4.67123541407381	-4.121585360966	-6.18777644185489	0.933918568363498	1.95841476506068	4.02931926675525	4.23463984670391	-5.3057176281777	1.99668942026684	-2.17418596290894	-3.14639622129326	1.75710017718486	-1.52539440346931	-2.04797398231993	-4.16331951335474	4.43769008220227	0.3009459663464	4.93687439245501	-0.340082598467213	-0.0811573527386787	-0.228228460675667	-0.248410658308328	-0.962641629590477	2.24358077054005	0.364520035622627	0.261380789890205	2.81263580339605	-3.84554900345139	-0.914034716038516	3.05234635722573	-2.78001250265673
MA0058.3_MAX	MAX	2.73025832825074	2.05497904012532	3.25936982833297	2.90492089379446e-39	3.74504058202015e-39	-5.32450968550976	0.558614869086884	-2.15149160660463	3.0127462639894	1.72183910560232	-5.25871437562538	1.84419977110442	2.50453040027917	1.00933920707864	-0.620576506997388	3.43417003087793	2.64303870037816	-3.07256409839531	2.27189243453875	2.0983092201461	-1.82285106562978	-2.81911528240604	-1.55437451723074	4.86785911925626	-1.71860340885239	1.28959419927662	-7.62367445365054	2.36917206957281	2.14168353842539	-0.350990654715227	-2.10518384479747	-1.70493136297933	1.06192734697641	-0.773610271600965	-0.738590714899018	-2.50700147633729	-1.51042814658535	2.61298395602719	1.10878433819774	-0.760988514449205	-3.58212208852717	1.31150760622302	-1.90052925469913	2.71504236486423
