"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AASS",1.26390087057073,1.86197925770821,0.658307353449925,2.82843454193596,0.00467762658911239,0.068435837700135
"ABCA1",1.20600386543711,1.36135993152181,0.603146202214673,2.25709774267511,0.0240019679118892,0.172910264849775
"ACADSB",9.6341986663066,1.54583782238531,0.746438161278671,2.07095229394119,0.0383632544828201,0.223559910136334
"ACSS2",2.8006147168405,1.38850752254959,0.364679461099911,3.80747387955908,0.000140393562522171,0.00882937448644003
"ADA",0.826035455271181,1.68804127067912,0.749878751272452,2.25108561592753,0.0243801152780576,NA
"AGA",1.57599513861941,1.20771258799105,0.489529673435522,2.4670876016878,0.0136217028129289,0.128736076826382
"AGAP5",1.54796476646966,1.02050808433133,0.471160705623773,2.16594480853464,0.0303154046757173,0.196605549194649
"AGRN",2.39242320009371,1.39841699765201,0.493992794594094,2.83084492922831,0.00464252232728131,0.0681775929240723
"AHCY",4.02332181266001,1.01841722773799,0.250822255376844,4.06031444940115,4.90066701076371e-05,0.00452837168106576
"AHNAK",10.9994127507141,2.29916605489909,0.566520528611881,4.05839848475153,4.94104037416256e-05,0.00452837168106576
"AK1",1.03236781648484,1.01792291325032,0.472856614855317,2.15270947105557,0.0313415186910991,NA
"AKR1B1",4.05212165568592,1.52048936749518,0.415194053970184,3.66211739536223,0.000250139176415526,0.0117726144916207
"AL512428.1",6.24381855906727,1.41470128153094,0.703371319553811,2.01131499423144,0.0442921957105643,0.239198267987144
"ALDH18A1",2.19353362627603,1.09537347264166,0.322889048580667,3.392414445323,0.000692795635329154,0.0219665840962848
"ANXA6",2.35254244455417,1.09160938564092,0.534240365217698,2.04329260144186,0.0410234815621178,0.231465662217842
"APEX1",36.0707741599692,1.33073204564061,0.427586837191837,3.11219132557998,0.00185704103165193,0.040451048048195
"AQP4",1.27388855394661,2.20041394583649,0.90419830692535,2.43355238445293,0.0149514717818485,0.135513437016214
"ARHGAP29",0.547567930323186,1.49618186921036,0.676306304799985,2.21228437261553,0.0269470221993123,NA
"ARHGEF5",1.78631972067161,1.20171872292418,0.446296982219212,2.69264362252379,0.00708879963833958,0.0885646513450975
"ARHGEF6",1.08318524888551,1.60761762083588,0.684888825593993,2.34726799556354,0.0189116467516217,NA
"ASCL3",1.15909716917222,1.51358395990659,0.569901421106378,2.65586977651011,0.00791041547982686,NA
"ATF4",47.6405817886177,1.04561022257643,0.337660859245466,3.09662844818006,0.00195735040481221,0.0413407181142169
"ATP1A1",15.6141472357363,2.03173163595897,0.331434045747464,6.13012351032594,8.78108769630634e-10,5.1452783356507e-06
"ATP5E",11.9974437939168,1.36388521643778,0.403210093213362,3.3825671514529,0.000718117189537143,0.022472490662797
"ATP6V1C2",2.72355424341159,1.15220687055512,0.434238828715645,2.65339438659372,0.0079686703473527,0.0943281290915417
"AVIL",8.33649380713446,1.47261449285304,0.438339809526607,3.35952715415792,0.000780759780199939,0.023460830420931
"BANF1",15.2132069001853,1.01461302667744,0.351857594012407,2.8835899635057,0.0039317032530242,0.0620827716003176
"BARX1",5.06085631893503,1.23691627010391,0.610265558370298,2.02684921857146,0.042677835187303,0.236250141974494
"BBS10",8.52230768279956,1.02931541584726,0.412388713654075,2.49598347812857,0.0125608451828302,0.121452594634973
"BCL11A",10.0665757793078,1.39716379712669,0.393474134041453,3.55084026178832,0.00038400340408778,0.0152546979406939
"BEST1",32.5858080436414,1.92264450712275,0.391083880022839,4.91619472275479,8.82426284986567e-07,0.000449615375380764
"BHLHE41",5.0521296840675,3.29084523957255,1.22666772949624,2.68275194695471,0.00730191277020734,0.0898258378910565
"BIRC3",2.24888766620144,2.59045479901195,0.892822846203507,2.90142082500148,0.00371474639310786,0.0598804855307167
"BTF3",15.9748892726948,1.20594122644171,0.357065549246163,3.37736650591941,0.000731834664314235,0.0225932841594635
"BTN2A2",2.77039508876396,1.45523946486291,0.391078873106098,3.72108943984839,0.000198365161479565,0.0105187390379142
"BTN3A2",3.46900401360022,1.11588650404307,0.532726260151848,2.09467148048042,0.0362002061438913,0.216554474630047
"C10orf10",1.58954593854018,1.05954843618631,0.428847932966397,2.47068565506956,0.0134854299726036,0.127818952536043
"C18orf32",26.4100660312655,1.41975924929491,0.354099127948087,4.00949659922082,6.08483293501456e-05,0.00536151557634854
"C1QL2",0.967171755125804,2.6614611727047,1.27759996695827,2.08317254346925,0.0372354988450203,NA
"C1R",1.86426719202232,1.18737143065296,0.549653661226865,2.16021745038988,0.0307558398787648,0.198692220253167
"C9orf131",6.70170818281836,1.15291651045991,0.350301998082892,3.29120734900031,0.000997583533412227,0.0275132406854854
"CALML5",0.893072719564179,2.07256590362244,0.98868418186659,2.09628710728387,0.0360567297449199,NA
"CAND2",4.27268059352919,1.63836768425419,0.38602661605271,4.2441832146374,2.19391052686571e-05,0.00279461276786296
"CAPG",0.924490791284017,1.4161442755749,0.530516930381804,2.66936679015262,0.00759944109796398,NA
"CASP4",1.25645220704692,1.33535547880576,0.638728369453386,2.09064688945715,0.0365597291864722,0.217483993064095
"CCT2",13.7801892906558,1.29750272071018,0.25514522608894,5.08534978529401,3.66949160020212e-07,0.000225332520525855
"CCT5",20.1270753624893,1.46018341399782,0.396700666206184,3.68081916262498,0.000232485851457837,0.0114041204346792
"CD44",4.54996861011764,2.32240905473595,0.626438051006402,3.70732437310424,0.00020946058198648,0.0109280779367836
"CD55",1.93423877478301,1.0996632618468,0.371017091240768,2.96391537696893,0.00303751804900519,0.0533683268610073
"CD81",4.42929882221029,1.21604387240224,0.330024560098735,3.68470719887765,0.000228965701018167,0.0113696993653894
"CDH11",1.21307254985386,2.30914559992539,1.01430183358349,2.27658624234886,0.0228109451996771,0.16958987367046
"CEBPA",2.00317466069482,2.83615766374218,0.728672626917505,3.89222479200289,9.93291454525031e-05,0.00709779424120661
"CEBPB",8.18324701913678,1.13380628956004,0.383913258129777,2.95328766472757,0.00314408824515406,0.0539242590698859
"CFAP126",11.1661992408595,1.39324339059797,0.432048193670025,3.2247406909935,0.00126086817833835,0.0319829311297557
"CHST2",1.38753628537795,1.98045503376673,0.574036809009867,3.45004885171516,0.000560485118536258,0.0196069406093326
"CHST9",1.12088402632602,1.50598034996961,0.669176461764154,2.25049809133959,0.0244173445308857,NA
"CKAP4",1.04744241985431,1.03818155147247,0.460645984620827,2.25375144065792,0.0242118092368099,NA
"CLP1",1.17142731938012,1.20094059406771,0.538580182128084,2.22982692998925,0.0257589348390458,0.180141175036317
"COL1A1",18.0437666292951,1.64749148559888,0.538981668553952,3.05667443202471,0.00223807218109217,0.0443039998145593
"COL1A2",14.5491168809113,1.29865054315206,0.584079369711906,2.2234145057933,0.0261878624586141,0.18153155855404
"COL3A1",7.16550791281451,2.29976586414708,0.494198574449419,4.65352589636509,3.26306600607654e-06,0.000884584982927321
"COL5A2",0.517423574932584,1.47717513128534,0.728769792689809,2.02694341354799,0.042668200005575,NA
"COL7A1",3.43860186812883,1.06678321086722,0.540590270439019,1.97336738968844,0.048453720162133,0.25091875677421
"COLCA2",6.53368986506526,1.80606132882105,0.748176126518196,2.41395209604717,0.0157805369570524,0.138983896740939
