	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CR2	0.057083595	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CRABP1	1.855933991	1.923155006	0.788417198	2.439260599	0.014717351	0.163409758
CRABP2	2.105673405	0.798559027	0.493485192	1.618202614	0.10561894	0.433830756
CRACR2A	0.613768427	0.172946888	0.634306525	0.272655068	0.785118377	NA
CRACR2B	1.695988656	-0.001041038	0.404438868	-0.00257403	0.997946224	0.999636839
CRADD	3.509845284	0.522613887	0.266016916	1.964588928	0.049461834	0.306004044
CRAT	1.240257305	-0.190604495	0.501601088	-0.379992187	0.703951214	0.902425747
CRB1	0.454622618	1.580379328	0.895576315	1.764650651	0.077622497	NA
CRB2	0.639343282	0.482122724	0.609491249	0.79102485	0.42892949	NA
CRB3	1.139127587	0.334464485	0.449244168	0.744504902	0.456571077	0.779813351
CRBN	4.154731096	-0.151775169	0.298481388	-0.508491234	0.611108885	0.863367736
CRCP	5.992438155	0.051405596	0.191506885	0.268426885	0.788370747	0.93356585
CRCT1	0	NA	NA	NA	NA	NA
CREB1	6.820711793	0.143032079	0.185627817	0.770531495	0.44098468	0.769059939
CREB3	6.560455876	-0.147646778	0.27676992	-0.533463963	0.593712451	0.858411235
CREB3L1	0.137261532	-0.182074873	2.095665921	-0.086881631	0.930765601	NA
CREB3L2	3.341202105	-0.302013354	0.451552444	-0.668833395	0.503601761	0.808029153
CREB3L3	0.764859654	0.019353386	1.177328302	0.016438394	0.98688465	NA
CREB3L4	7.414690042	-0.082376631	0.174830539	-0.471179873	0.637512291	0.876591976
CREB5	0.311457098	0.111205963	0.871219854	0.127643972	0.898430731	NA
CREBBP	7.422970098	-0.032513392	0.175352326	-0.185417513	0.852901573	0.955585622
CREBL2	3.581851501	0.295147695	0.25086884	1.176502013	0.239394329	0.6126175
CREBRF	2.70663239	-0.321391362	0.290588817	-1.10600045	0.268726325	0.641921064
CREBZF	9.811178253	0.419388658	0.294499526	1.424072438	0.154425504	0.517846102
CREG1	1.662970809	-0.678702556	0.511457067	-1.326998099	0.184509311	0.556350685
CREG2	0.040441393	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CRELD1	2.826342356	-0.244018669	0.283586913	-0.860472252	0.389528773	0.733400583
CRELD2	2.140657732	-0.105172142	0.317148832	-0.331617622	0.740178011	0.914597509
CREM	2.075799141	-0.117288351	0.307306563	-0.381665625	0.702709401	0.902425747
CRH	0.028180676	0.271317805	2.208655494	0.122842972	0.902231445	NA
CRHBP	0.228303035	0.707673274	2.045412336	0.34598074	0.729357189	NA
CRHR1	0.572713997	1.202454203	1.542935838	0.779328715	0.435786104	NA
CRHR2	1.749838706	0.085042201	0.622292776	0.13665947	0.891299967	0.967334297
CRIM1	0.81105463	-1.133226927	0.671493144	-1.687622483	0.091483721	NA
CRIP1	5.127191747	-0.776800804	0.411349426	-1.88842078	0.058969484	0.32953379
CRIP2	9.168499268	0.747231249	0.460114315	1.624012175	0.10437321	0.430995062
CRIP3	1.421846773	-0.163243239	0.493657323	-0.330681288	0.740885238	0.914704367
CRIPT	4.782307268	0.037752466	0.272939481	0.138318084	0.889989034	0.966900781
CRISP1	0	NA	NA	NA	NA	NA
CRISP2	0	NA	NA	NA	NA	NA
CRISP3	0	NA	NA	NA	NA	NA
CRISPLD1	1.434592373	-0.304905613	0.663628161	-0.459452492	0.64590926	0.8809595
CRISPLD2	1.195010747	0.768970759	0.598269188	1.285325694	0.198678495	0.573395212
CRK	5.597629008	-0.302143291	0.209536057	-1.441963239	0.149312744	0.510415846
CRKL	6.347910818	-0.002312005	0.187523783	-0.012329131	0.990163026	0.99553476
CRLF1	3.904293726	-0.591647573	0.313533649	-1.887030549	0.059156217	0.330161189
CRLF2	0	NA	NA	NA	NA	NA
CRLF3	18.82387719	0.17035498	0.145425525	1.171424212	0.241428305	0.614682422
CRLS1	5.415103304	0.097334884	0.213507544	0.455884988	0.648472685	0.881665629
CRMP1	10.33062962	1.147279057	0.383045168	2.99515345	0.002743068	0.067849952
CRNKL1	4.432833615	-0.266785226	0.285220877	-0.935363599	0.34960095	0.708849607
CRNN	0	NA	NA	NA	NA	NA
CROCC	4.849382661	-0.169040104	0.780157509	-0.216674329	0.828462156	0.949217139
CROT	1.07218032	-0.137913583	0.44518187	-0.309791555	0.756719474	0.921268953
CRP	0.032141004	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CRTAC1	0.6156727	-0.120813432	0.841081529	-0.143640572	0.885784301	NA
CRTAM	0.216215313	0.073270713	1.585406887	0.046215715	0.963138317	NA
CRTAP	2.661619681	-0.780554698	0.426183585	-1.83149874	0.067026136	0.349250326
CRTC1	3.969921061	0.128298545	0.235594804	0.544572898	0.586047299	0.854630082
CRTC2	7.184365327	-0.250832346	0.174276554	-1.439277626	0.150071879	0.511653632
CRTC3	2.882627178	-0.040602434	0.263300565	-0.154205645	0.877447591	0.962240454
CRX	0.105755302	0.044621411	2.208655494	0.020202975	0.983881455	NA
CRY1	2.907272406	0.226850147	0.284948902	0.796108162	0.425969171	0.759778071
CRY2	1.375092583	0.172623788	0.38579758	0.447446528	0.654552688	0.884916367
CRYAA	0	NA	NA	NA	NA	NA
CRYAB	0.674617968	-0.096236979	0.607568907	-0.158396815	0.874144124	NA
CRYBA1	1.023473418	0.228922687	0.446872839	0.512277022	0.608457145	NA
CRYBA2	2.680326498	1.360331559	0.664319055	2.047708174	0.040588602	0.279541511
CRYBA4	1.060087836	1.524922355	0.753903894	2.022701259	0.043103957	0.288996671
CRYBB1	0.300302437	0.336252811	1.098807422	0.306016145	0.759592353	NA
CRYBB2	0.488275963	0.299992354	2.185513118	0.137264037	0.890822096	NA
CRYBB3	0.551205982	-0.758531276	0.753286185	-1.006962946	0.313952581	NA
CRYBG3	2.524969016	1.152720758	0.531863383	2.167324909	0.030210088	0.240995648
CRYGA	0	NA	NA	NA	NA	NA
CRYGB	0	NA	NA	NA	NA	NA
CRYGC	1.062107162	1.044450026	1.363154991	0.766200493	0.443557015	0.771005057
CRYGD	0	NA	NA	NA	NA	NA
CRYGN	0.140067814	0.299973451	1.678581758	0.178706488	0.858168174	NA
CRYGS	3.810235886	0.344611528	0.31433636	1.096314559	0.27294114	0.644960368
CRYL1	0.420082524	-0.143139104	0.769948084	-0.185907475	0.85251732	NA
CRYM	0	NA	NA	NA	NA	NA
CRYZ	1.779417215	-0.425074454	0.423564053	-1.003565932	0.315587882	0.679498479
CRYZL1	3.435345624	0.090131608	0.237744095	0.379111868	0.704604793	0.902425747
CS	10.62868488	-0.407829736	0.155758892	-2.618339986	0.008835872	0.125964436
CSAD	7.079525634	-0.00220648	0.214979922	-0.010263656	0.991810931	0.996384817
CSAG1	0.737814355	-1.718901717	1.219054811	-1.410028246	0.158531343	NA
CSAG2	0.511415158	-0.779456655	0.920437411	-0.84683287	0.397088284	NA
CSAG3	2.485128111	-0.255459264	1.043250559	-0.244868562	0.806558205	0.941602993
CSDC2	2.075616413	1.237039072	0.675325165	1.831768066	0.066985983	0.349250326
CSDE1	20.58858321	-0.433354255	0.244940905	-1.769219624	0.076857231	0.37278759
CSE1L	10.58882544	-0.404607576	0.184349975	-2.194779666	0.028179407	0.23233977
CSF1	0.581469248	-0.987042438	0.981997235	-1.005137696	0.314830551	NA
CSF1R	0.507648409	-1.164386141	0.746222714	-1.560373491	0.118671646	NA
CSF2	0.127560906	0.299991318	2.143357187	0.139963287	0.888688997	NA
CSF2RA	0	NA	NA	NA	NA	NA
CSF2RB	0.289269035	-1.461623125	2.186648029	-0.668430907	0.503858572	NA
CSF3	0.054510126	-0.309591879	2.208655494	-0.1401721	0.888524015	NA
CSF3R	0.714013494	-0.581953696	1.493244688	-0.38972427	0.696740448	NA
CSGALNACT1	0.683954231	-2.122855219	1.086565051	-1.953730443	0.050733104	NA
CSGALNACT2	3.63395376	-0.037669562	0.246770765	-0.152650018	0.878674278	0.962291107
CSH1	0	NA	NA	NA	NA	NA
CSH2	0.137784806	0.172138307	2.208655494	0.077938052	0.93787733	NA
CSHL1	0.146308194	-0.554541011	2.207721741	-0.251182475	0.801673033	NA
CSK	5.538876183	-0.875797105	0.241113618	-3.632300457	0.000280906	0.020761947
CSMD1	0.491869384	1.644294864	0.765461212	2.148109973	0.03170502	NA
CSMD2	0.852899853	1.656045797	0.758754574	2.18258427	0.029066439	NA
CSMD3	0.028342873	0.271317805	2.208655494	0.122842972	0.902231445	NA
CSN1S1	0.309217166	-1.505780613	2.185348181	-0.689034647	0.490801464	NA
CSN2	0	NA	NA	NA	NA	NA
CSN3	0	NA	NA	NA	NA	NA
CSNK1A1	11.1012808	-0.300419427	0.161859302	-1.856052898	0.063446019	0.340670067
CSNK1A1L	0.599578385	-0.684998336	0.551586032	-1.241870346	0.214284403	NA
CSNK1D	8.009441214	-0.175036056	0.160691746	-1.089266005	0.276036599	0.64646293
CSNK1E	9.149278769	0.171865477	0.217328751	0.790808742	0.429055608	0.761457831
CSNK1G1	2.904498202	-0.109491588	0.258673349	-0.423281287	0.672090046	0.891655647
CSNK1G2	5.134819211	0.11428245	0.230220723	0.496403835	0.61960952	0.866742497
CSNK1G3	3.986556495	-0.124070954	0.243946699	-0.508598619	0.611033597	0.863359601
CSNK2A1	7.597950613	-0.223539799	0.220692297	-1.012902592	0.31110669	0.676680788
CSNK2A2	3.751178968	-0.096122965	0.237114776	-0.405385809	0.68519394	0.896807069
CSNK2A3	4.488828216	-0.05544575	0.368271751	-0.150556619	0.880325484	0.962718047
CSNK2B	14.69715659	-0.013904179	0.162112019	-0.085768961	0.931650081	0.981494165
CSPG4	0.33722648	0.248728556	0.989406894	0.251391573	0.801511382	NA
CSPG5	0.814424285	0.747060354	0.652225511	1.145401923	0.252042702	NA
CSPP1	4.150731883	0.005085785	0.228755995	0.022232355	0.982262608	0.993762876
CSRNP1	0.655956623	-1.195251319	0.655970747	-1.822110701	0.06843819	NA
CSRNP2	6.970894238	-0.178397239	0.190474852	-0.936592087	0.348968424	0.707817915
CSRNP3	1.635798039	0.008147189	0.387305381	0.021035568	0.983217283	0.994348346
CSRP1	6.121652052	0.294164238	0.214081284	1.374077321	0.169417679	0.537470446
CSRP2	2.538210143	-0.552989691	0.356901146	-1.54941977	0.121280844	0.464797606
CSRP3	0.216252703	-0.167958444	1.135199507	-0.147955001	0.882378281	NA
CST1	0.032141004	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CST11	0	NA	NA	NA	NA	NA
CST2	0.064282008	-0.309591879	2.208655494	-0.1401721	0.888524015	NA
CST3	3.344141994	-0.806529254	0.41086468	-1.963004595	0.04964564	0.306004044
CST4	0	0	0	0	1	NA
CST5	0	NA	NA	NA	NA	NA
CST6	0.033144749	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CST7	0.83240845	0.079358851	0.491549233	0.161446395	0.871741828	NA
CST8	0	NA	NA	NA	NA	NA
CST9	0	NA	NA	NA	NA	NA
CST9L	0	NA	NA	NA	NA	NA
CSTA	0.301403491	-1.176673699	1.291227211	-0.911283227	0.362146162	NA
CSTB	8.452882559	-1.71417782	0.404446507	-4.23833014	2.25188462213969e-05	0.005519869
CSTF1	5.306602917	-0.186360801	0.199838817	-0.932555566	0.351049485	0.710047475
CSTF2	2.213494245	-0.059969004	0.312341942	-0.191997923	0.847743833	0.955485117
CSTF2T	11.69764397	-0.246393331	0.327711375	-0.751860782	0.452134785	0.776450465
CSTF3	6.290334331	0.042143815	0.201454322	0.209197872	0.834293774	0.950271887
CSTL1	0	NA	NA	NA	NA	NA
CT45A1	0.145094718	-0.427024138	2.20772174	-0.193422989	0.846627713	NA
CT45A10	0	0	0	0	1	NA
CT45A2	0	NA	NA	NA	NA	NA
CT45A3	0	NA	NA	NA	NA	NA
CT45A5	0	NA	NA	NA	NA	NA
CT45A6	0	NA	NA	NA	NA	NA
CT45A7	0	NA	NA	NA	NA	NA
CT45A8	0	NA	NA	NA	NA	NA
CT45A9	0	NA	NA	NA	NA	NA
CT47A1	0	NA	NA	NA	NA	NA
CT47A10	0	NA	NA	NA	NA	NA
CT47A11	0	NA	NA	NA	NA	NA
CT47A12	0	NA	NA	NA	NA	NA
CT47A2	0	NA	NA	NA	NA	NA
CT47A3	0	NA	NA	NA	NA	NA
CT47A4	0	NA	NA	NA	NA	NA
CT47A5	0	NA	NA	NA	NA	NA
CT47A6	0	NA	NA	NA	NA	NA
CT47A7	0	NA	NA	NA	NA	NA
CT47A8	0	NA	NA	NA	NA	NA
CT47A9	0	NA	NA	NA	NA	NA
CT47B1	0	0	0	0	1	NA
CT55	0.096191758	0.398834701	2.208655494	0.180578049	0.856698787	NA
CT62	0	NA	NA	NA	NA	NA
CT83	0.991873032	-1.2136766	2.041894812	-0.594387426	0.552253017	NA
CTAG1A	0.032141004	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CTAG1B	0.064282008	-0.309591879	2.208655494	-0.1401721	0.888524015	NA
CTAG2	0.24733277	-1.091032368	2.194211934	-0.497231991	0.619025464	NA
CTAGE1	0.188034772	-0.29821608	1.62497894	-0.183519966	0.854390054	NA
CTAGE15	0.369614344	-1.323757982	1.124433634	-1.177266441	0.239089177	NA
CTAGE4	0.410594228	-0.245673019	0.742784112	-0.330746195	0.740836206	NA
CTAGE5	2.389811765	-0.523788865	0.308720626	-1.69664357	0.089764067	0.39940081
CTAGE6	1.104063207	-1.446840311	0.799204107	-1.810351447	0.070241304	0.356722399
CTAGE8	1.116640046	-1.223111458	0.690629279	-1.771010142	0.076559015	0.372139743
CTAGE9	0.353551043	-1.665192328	2.18108966	-0.763468077	0.445184294	NA
CTBP1	6.14278007	0.236172978	0.2004737	1.178074618	0.23876686	0.612348179
CTBP2	7.604840036	-0.063131236	0.219591559	-0.287493908	0.773734166	0.926771475
CTBS	1.687372126	-0.056551026	0.351991327	-0.160660283	0.872360972	0.960718953
CTC1	2.792233922	-0.383729492	0.255982874	-1.499043615	0.133862318	0.484879929
CTCF	6.154871103	-0.193321464	0.185215217	-1.043766638	0.29659337	0.663977907
CTCFL	0.63404383	-1.618484894	0.939282932	-1.723106893	0.084869196	NA
CTDNEP1	20.55803831	0.873365654	0.484849812	1.80131173	0.07165376	0.360358338
CTDP1	2.337040045	-0.011903273	0.291516365	-0.040832262	0.967429619	0.991149509
CTDSP1	4.710191538	0.034066904	0.234980565	0.14497754	0.884728605	0.964840601
CTDSP2	9.039058424	-0.178151451	0.196568808	-0.906305804	0.364774015	0.720883597
CTDSPL	2.519210439	-0.085380367	0.375779429	-0.227208732	0.820261438	0.946354005
CTDSPL2	6.584259987	3.90158183170464e-05	0.181022332	0.00021553	0.999828032	0.9999325
CTF1	0.409954577	0.67465746	0.749432133	0.900224891	0.368000582	NA
CTGF	2.83250546	-0.914305383	0.43262488	-2.113390667	0.034567344	0.257791419
CTH	0.526992494	-0.206176764	0.780531266	-0.26414927	0.7916649	NA
CTHRC1	3.285774096	0.388682804	0.278199875	1.397135079	0.162372955	0.529321338
CTIF	2.476538691	-0.144039169	0.292030993	-0.493232474	0.621848335	0.867541802
CTLA4	0.664719214	-1.677403876	1.242414274	-1.350116391	0.176978651	NA
CTNNA1	3.736745856	-0.238752363	0.237713494	-1.004370255	0.315200182	0.679486225
CTNNA2	0.484501574	1.610095787	0.797847329	2.018049979	0.043586056	NA
CTNNA3	0.409627511	0.383547771	0.820610845	0.467393008	0.640218724	NA
CTNNAL1	3.358715546	0.138157788	0.25059243	0.551324666	0.581411133	0.852242353
CTNNB1	11.09554546	-1.087692896	0.300378772	-3.621071122	0.000293386	0.02118007
CTNNBIP1	3.612784699	0.131073059	0.242798182	0.539843658	0.589304856	0.856438461
CTNNBL1	2.357631445	-0.043264842	0.281971126	-0.153437136	0.878053562	0.962257984
CTNND1	23.85852014	-0.852439943	0.296501605	-2.874992673	0.004040369	0.082515228
CTNND2	1.087902047	0.920720665	0.775571597	1.187151089	0.23516803	0.609430124
CTNS	2.099622266	-0.387706126	0.303592942	-1.277059086	0.201581388	0.575146161
CTPS1	12.66541653	-1.086079085	0.317075154	-3.425304919	0.00061411	0.0320395
CTPS2	2.871295831	-0.001495934	0.265574273	-0.005632825	0.995505679	0.998060392
CTR9	4.176306846	-1.121182506	0.355634539	-3.152625473	0.001618093	0.051783135
CTRB1	0	NA	NA	NA	NA	NA
CTRB2	0	NA	NA	NA	NA	NA
CTRC	0.39100434	1.149268885	0.804251361	1.428992154	0.153006489	NA
CTRL	4.302776332	-0.056443352	0.296686984	-0.190245462	0.849116788	0.955485117
CTSA	5.539849124	-0.388424725	0.207010677	-1.876351163	0.060607076	0.334161396
CTSB	4.430031839	-1.037590443	0.289912359	-3.578979687	0.000344938	0.02340491
CTSC	2.446783143	-1.403266132	0.685215199	-2.047920323	0.040567807	0.279541511
CTSD	10.59129806	-0.600648085	0.473192882	-1.269351479	0.204315733	0.576552602
CTSE	0.243358533	0.829519399	2.207304771	0.375806463	0.707060782	NA
CTSF	4.652595886	-0.420803252	0.303943195	-1.384479926	0.166211551	0.53439897
CTSG	0.096423012	-0.554541221	2.20772174	-0.25118257	0.80167296	NA
CTSH	2.857854666	-1.523198844	0.542322809	-2.808657164	0.004974859	0.092806793
CTSK	2.164193708	0.024702732	0.303629365	0.081358179	0.935157107	0.981891239
CTSL	0.569589905	-0.66425535	0.77128316	-0.861234089	0.389109129	NA
CTSO	0.73197478	-0.903124454	0.580121752	-1.556784333	0.119521698	NA
CTSS	1.495720425	-2.676382853	0.746994973	-3.582865947	0.000339845	0.02331412
CTSV	3.018152488	-1.528622165	0.460177564	-3.321809413	0.000894358	0.037950916
CTSW	1.177321534	-0.1212465	0.456850838	-0.265396252	0.790704223	0.934378761
CTSZ	3.367888334	-1.543561688	0.402947787	-3.830674193	0.000127793	0.014011222
CTTN	6.35903923	-0.380117802	0.245830445	-1.546260074	0.12204177	0.465701494
CTTNBP2	1.252455252	2.279110372	1.200301301	1.898781889	0.057593159	0.325504898
CTTNBP2NL	3.141379873	0.011113504	0.247235665	0.044951054	0.964146323	0.990985338
CTU1	1.091113137	-0.067360601	0.426919737	-0.157782823	0.874627934	0.961350152
CTU2	1.735469426	0.264679828	0.380518358	0.695577025	0.486693758	0.798213763
CTXN1	11.45094552	0.924150293	0.474229328	1.948741333	0.051326323	0.311190895
CTXN2	0.039459745	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CTXN3	0	NA	NA	NA	NA	NA
CUBN	0.170037309	-0.426766108	2.04157271	-0.209037918	0.834418639	NA
CUEDC1	5.091220793	0.675304857	0.253781467	2.660969944	0.007791591	0.11670469
CUEDC2	4.324439759	-0.392987251	0.219453277	-1.790755905	0.073332474	0.364398988
CUL1	5.826926314	0.013557362	0.185314854	0.073158527	0.941679969	0.983997322
CUL2	2.890786526	-0.11561325	0.250316064	-0.461869078	0.64417521	0.880528796
CUL3	7.421354256	0.024031154	0.186637691	0.128758313	0.897548892	0.969708918
CUL4A	10.52209348	0.151989589	0.250763568	0.606107139	0.54444361	0.833604293
CUL4B	5.881759532	-0.100536088	0.279206114	-0.360078389	0.718788513	0.90758509
CUL5	4.540090891	0.152616895	0.215840907	0.707080491	0.479516459	0.794629103
CUL7	7.48795678	-0.24395351	0.286594412	-0.851215165	0.39464984	0.737363015
CUL9	5.865423955	-0.166197661	0.18650313	-0.891125317	0.372861944	0.726315992
CUTA	16.68096997	-0.119459205	0.269763047	-0.44283013	0.657888608	0.886697446
CUTC	3.45985477	-0.242379961	0.233733337	-1.036993542	0.299738867	0.66686232
CUX1	4.313523117	-0.040721483	0.220413	-0.184750822	0.853424482	0.955629164
CUX2	0.929382943	2.124103035	1.099422541	1.932016995	0.053357408	NA
CUZD1	1.744540127	0.001860058	0.339992795	0.005470873	0.995634896	0.998060392
CWC15	4.838271989	-0.168587848	0.280618146	-0.600773152	0.547991089	0.835347274
CWC22	2.463375045	0.054733629	0.279767539	0.19563967	0.844892208	0.953996443
CWC25	2.882531925	-0.138821594	0.255770648	-0.542758112	0.587296358	0.85552075
CWC27	2.015931251	0.053469993	0.319953571	0.167117976	0.867277222	0.959585507
CWF19L1	4.560897766	-0.208455268	0.212611777	-0.980450243	0.326863919	0.690631994
CWF19L2	2.238687095	-0.121202136	0.309229915	-0.391948289	0.695096423	0.900646844
CWH43	0.077859613	-0.182074983	2.208655494	-0.082437023	0.934299196	NA
CX3CL1	0.418799185	-0.643222002	0.854615379	-0.752645013	0.451663261	NA
CX3CR1	0	NA	NA	NA	NA	NA
CXADR	5.541651123	-4.67E-05	0.251806287	-0.000185527	0.999851971	0.9999325
CXCL1	1.072455049	1.614031671	1.140300175	1.415444552	0.156938195	0.521030472
CXCL10	0.381945398	0.572623014	1.91025073	0.299763275	0.76435773	NA
CXCL11	0.128564016	-0.795557079	2.205245866	-0.360756636	0.718281383	NA
CXCL12	0.289269035	-1.461623125	2.186648029	-0.668430907	0.503858572	NA
CXCL13	0.553722576	0.656946797	0.667632249	0.983995003	0.32511797	NA
CXCL14	2.849040348	-2.121311809	0.705522843	-3.006723072	0.002640802	0.066751482
CXCL16	0.7422714	-1.477017011	0.575096525	-2.568294098	0.010220041	NA
CXCL17	1.627854637	0.900589902	0.476821045	1.88873774	0.058926979	0.329444529
CXCL2	0.141893382	-0.623307786	2.131159172	-0.292473596	0.769924545	NA
CXCL3	0.076855869	-0.182074983	2.208655494	-0.082437023	0.934299196	NA
CXCL5	0.151665264	-0.668040129	2.205245863	-0.302932267	0.76194148	NA
CXCL6	0.023101248	0.271317805	2.208655494	0.122842972	0.902231445	NA
CXCL8	0.181344439	0.520257901	1.666958806	0.312100034	0.7549645	NA
CXCL9	1.108151767	-2.649272233	2.164265169	-1.2240978	0.220915336	0.594300561
CXCR1	0	NA	NA	NA	NA	NA
CXCR2	0.057083595	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CXCR3	0.912168526	0.950104413	0.954509577	0.995384893	0.319549103	NA
CXCR4	20.21375534	-1.05030703	0.421653164	-2.490926477	0.012741048	0.151683217
CXCR5	1.347700443	-1.110140121	0.467929366	-2.372452343	0.017670443	0.18118405
CXCR6	1.236946462	-0.317907229	0.402473617	-0.7898834	0.429595867	0.761497976
CXXC1	13.73628953	-0.116467515	0.22606302	-0.515199323	0.606413742	0.86130596
CXXC4	9.590287089	1.705951096	0.552163861	3.089573979	0.002004438	0.058425127
CXXC5	5.79443313	-0.126676484	0.529572516	-0.23920517	0.810946494	0.943192452
CXorf21	0.291800039	-0.5712434	1.55233449	-0.367989891	0.712880772	NA
CXorf36	0.045664263	0.271317805	2.208655494	0.122842972	0.902231445	NA
CXorf38	2.083961894	0.088781197	0.299990538	0.295946659	0.767270818	0.924305113
CXorf40A	1.191661891	-0.052724844	0.408893894	-0.128945051	0.897401129	0.969685134
CXorf40B	2.694753995	-0.229434718	0.264933909	-0.866007369	0.386486121	0.732224315
CXorf49	0.064282008	-0.309591879	2.208655494	-0.1401721	0.888524015	NA
CXorf49B	0.032141004	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CXorf51A	0.040441393	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CXorf51B	0	NA	NA	NA	NA	NA
CXorf56	2.98709431	-0.395337404	0.259752925	-1.521974795	0.128015396	0.476013832
CXorf57	1.94084734	0.658015057	0.780947844	0.842585151	0.399460498	0.741078953
CXorf58	0.040441393	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
CXorf65	0.232305768	-1.246345317	2.193338619	-0.568241176	0.569871215	NA
CXorf66	0.122712028	0.271317805	2.208655494	0.122842972	0.902231445	NA
CXorf67	0.367242414	-0.955552202	1.330889035	-0.71798037	0.47276939	NA
CYB561	2.488052948	0.022364296	0.296779522	0.075356599	0.93993099	0.983544483
CYB561A3	4.233323054	-0.542868397	0.242161253	-2.241764072	0.024976624	0.217333389
CYB561D1	2.618809348	0.151614859	0.318494287	0.476036352	0.63404848	0.874945239
CYB561D2	0	NA	NA	NA	NA	NA
CYB5A	3.572464065	0.32127643	0.325075934	0.98831195	0.322999895	0.688085062
CYB5B	3.994637245	-0.016324927	0.253866231	-0.064305234	0.948727186	0.985695331
CYB5D1	6.606961565	-0.259685656	0.233004031	-1.114511434	0.265059842	0.638290122
CYB5D2	3.409376995	-0.149422064	0.240377161	-0.621615063	0.534195014	0.826039786
CYB5R1	7.27631486	0.18977436	0.277391589	0.684138842	0.493887497	0.801987412
CYB5R2	0.656203116	-1.463657502	0.651333039	-2.247172206	0.024629024	NA
CYB5R3	3.571497925	0.079354077	0.255138482	0.311023551	0.755782718	0.921055931
CYB5R4	3.794300305	0.34163948	0.236409636	1.44511656	0.148425148	0.508974058
CYB5RL	2.025819053	-0.199317158	0.317257726	-0.628249972	0.529840199	0.822819053
CYBA	3.86254158	-0.812143924	0.417665388	-1.944484621	0.051837038	0.312912253
CYBB	0.297157745	0.472029739	1.122000572	0.420703653	0.673971494	NA
CYBRD1	1.244238198	-1.02871607	0.746057673	-1.378869364	0.167935035	0.535819444
CYC1	12.28885185	-0.697950497	0.282020817	-2.474819076	0.013330369	0.15408196
CYCS	20.94297136	-0.136109497	0.28939654	-0.470321783	0.638125137	0.876591976
CYFIP1	2.177508925	-0.257206562	0.294537717	-0.873255093	0.382524052	0.730537587
CYFIP2	1.985501966	-0.466099428	0.336791727	-1.383939657	0.166376932	0.534653822
CYGB	0.985557964	-0.893514375	0.735698042	-1.214512373	0.224552128	NA
CYHR1	6.294736784	-0.318070264	0.279724982	-1.137082082	0.255503974	0.628144366
CYLC1	0	NA	NA	NA	NA	NA
CYLC2	0.080882786	-0.309591879	2.208655494	-0.1401721	0.888524015	NA
CYLD	2.477160347	-0.706835964	0.337601053	-2.093701892	0.036286544	0.264900349
CYP11A1	0.448983753	0.564199105	1.248675163	0.451838174	0.651385567	NA
CYP11B1	0	NA	NA	NA	NA	NA
CYP11B2	0	NA	NA	NA	NA	NA
CYP17A1	0.298042284	-0.296221855	1.244896111	-0.237949056	0.811920606	NA
CYP19A1	3.094810066	0.697775142	0.636599844	1.096096941	0.273036353	0.644960368
CYP1A1	0	NA	NA	NA	NA	NA
CYP1A2	0	NA	NA	NA	NA	NA
CYP1B1	0.574510523	-0.497995021	1.102283776	-0.451784769	0.651424043	NA
CYP20A1	3.184295595	0.148700167	0.257436279	0.577619316	0.563521163	0.843651107
CYP21A2	0.163671423	-0.298331921	1.659375484	-0.179785663	0.85732084	NA
CYP24A1	0.280337904	-1.069024238	1.580957901	-0.676187669	0.4989215	NA
CYP26A1	0	NA	NA	NA	NA	NA
CYP26B1	0.407335226	-0.545599886	1.103771459	-0.494305123	0.621090708	NA
CYP26C1	0.051281924	0.398834701	2.208655494	0.180578049	0.856698787	NA
CYP27A1	2.061083897	-0.10778073	0.353071549	-0.305265973	0.760163589	0.922673635
CYP27B1	1.403004541	-0.273744232	0.409772914	-0.668038863	0.504108785	0.808244459
CYP27C1	0.522049641	-2.055125068	1.386003128	-1.482770872	0.138135297	NA
CYP2A13	1.284203879	2.221893663	2.188798846	1.015120082	0.31004859	0.675971665
CYP2A6	0.965671205	0.001198487	0.556289863	0.00215443	0.998281015	NA
CYP2A7	0.941360763	0.671659934	0.762224649	0.881183697	0.378218402	NA
CYP2B6	0	NA	NA	NA	NA	NA
CYP2C18	0.115732314	0.298845319	2.178407403	0.137185229	0.890884386	NA
CYP2C19	0.022345743	0.271317805	2.208655494	0.122842972	0.902231445	NA
CYP2C8	0.328948779	0.58249223	0.811533841	0.717767023	0.47290095	NA
CYP2C9	0	NA	NA	NA	NA	NA
CYP2D6	8.626605343	0.838475063	0.432921001	1.936785374	0.052771585	0.314537652
CYP2D7	4.416097095	-0.104909501	0.429539778	-0.244236985	0.807047284	0.94161877
CYP2E1	0.38248404	0.403065817	0.932050535	0.432450604	0.665413946	NA
