gene_name	cluster_id	A_diff	E_diff	O_diff	rank_A_diff	rank_E_diff	rank_O_diff	rank_sum	TF_rank
FOXC1	c3	4.815223910505888	-1.062115118753192	0.027026309969761186	33	212	96	341	100
XBP1	c2	-0.6893134312816951	-0.2631694234283371	0.05353589448225726	105	165	63	333	101
CEBPE	c1	-2.8079241923167775	0.08186530660768596	0.10672784868931551	198	96	46	340	101
FEV	c3	-2.65136698638039	2.505491572318394	9.678908486208115e-4	204	9	128	341	101
ZIC3	c2	-3.3051623433918014	0.23191885182611197	0.04869132560486911	191	73	69	333	102
ELF4	c1	4.674954774861032	0.09308416963819487	-0.1687715986064653	30	90	221	341	102
E2F3	c3	0.3840150686406851	-0.7651196882319659	1.9974893108405696	137	204	1	342	102
RXRB	c2	-1.0082100103794296	0.08799275600321906	0.009358098297489903	119	95	119	333	103
HNF1B	c1	-0.8546087364349969	-0.004917532184495741	0.04072793281970277	143	115	85	343	103
ESR2	c3	1.2700855011424739	0.5223363492054333	-0.0624281783864582	103	45	195	343	103
JUNB	c2	2.7480920633987456	-0.20635220111357122	-0.025830042122406027	26	159	148	333	104
CREB1	c1	3.3195578621117123	-0.8142311419806884	0.02859654411023449	39	211	94	344	104
CREB1	c3	-0.1719021936748406	0.355576497849695	-0.001893025917427238	157	56	131	344	104
GSC	c2	0.574144544058993	0.2798424445294468	-0.16128031981830482	68	66	200	334	105
ZIC1	c3	5.322347100100061	-0.25699662848506166	-0.016328329880639814	31	167	146	344	105
FOXD2	c1	-8.65400627749797	0.27589452525583363	0.11083625101141692	240	62	43	345	105
TBX21	c2	-1.7649046230465617	-0.022264732918007124	0.04991657448125153	152	117	66	335	106
MAX	c1	-0.25949741602717946	0.15068793900637747	-0.031402799559398176	123	78	145	346	106
ATF4	c3	1.210810981254122	-1.1547556025925312	0.2140031385109591	109	217	21	347	106
HOXD12	c2	-0.8928860785389013	-0.9328635581595718	0.16217563518167388	113	208	16	337	107
E2F7	c1	0.4219737105017527	-2.1543216960834766	1.5607710777135817	102	242	4	348	107
MAFG	c3	0.07745315301053715	0.05777706309319433	0.022948081350687488	146	104	98	348	107
ATF4	c2	-0.9409908063644324	2.708331509815796	-0.2648415967478126	115	7	219	341	108
MAFK	c1	-0.9768062987735928	0.9898290191310127	-0.059574856052126535	148	24	177	349	108
BATF3	c3	2.873642731994117	-0.005428865059541382	-0.03125610807666668	64	120	167	351	108
USF1	c2	-3.5193072389686386	2.0427582582679378	-0.0041281875940129	197	12	133	342	109
GLI2	c1	0.05850324786157424	-0.6304041119323203	0.12986756139983235	112	200	38	350	109
TEAD1	c3	-9.332254330089295	0.3153291799465378	0.08648427780469703	247	59	51	357	109
JDP2	c2	1.716177407875971	0.001513208397344214	-0.11786528999079238	44	112	191	347	110
EHF	c1	3.8160928077352625	-1.0036076438779509	0.026603540563259642	35	218	99	352	110
FOXP1	c3	0.8870695447495462	-0.22895336719978981	0.05274628663301861	121	166	70	357	110
ESR2	c2	0.3207878124351252	-0.14221119190431794	0.011951183465464865	78	155	115	348	111
ONECUT2	c1	-0.25246902321836456	-0.5000024610907484	0.10701077397708225	122	187	45	354	111
TCF3	c3	10.15574062445204	-1.8721638047828066	0.002622688174533039	3	228	126	357	111
NR3C1	c2	-1.8326620137778291	-0.5746167882942155	1.4313990033903305	155	190	4	349	112
HOXB13	c1	-1.072025020592967	-0.08359828100252233	0.07595403899113684	154	143	57	354	112
HINFP	c3	-2.619763127959671	0.2353960897426508	0.029455291200463307	203	68	91	362	112
TP53	c2	-4.546238025507428	0.5202795414000917	0.03010031845255412	208	50	94	352	113
NRF1	c1	1.742236172710216	-0.05588755781128445	-0.03399504836024292	70	134	150	354	113
HOXC11	c3	0.4918764612307486	-0.3101086285821318	0.07034922835984503	133	174	59	366	113
HNF1A	c2	-1.2778727941113492	-0.3729002640967963	0.08026180478118228	128	179	46	353	114
E2F4	c1	0.29531435041987003	1.3855959987032822	-0.34293850375662593	104	16	234	354	114
RXRG	c3	0.12002312861338216	0.10792002993933789	-0.006448807369888954	144	86	137	367	114
ZIC4	c2	-4.0178642804817155	0.4332451221307982	0.02952507335177934	204	54	95	353	115
ETV1	c1	5.240730032232519	-0.4914226337946414	-0.03576027591276265	19	186	151	356	115
SOX8	c3	0.8865675643205252	-0.013201069900739168	0.007681969375282094	122	125	121	368	115
SOX4	c2	-1.930340967883075	0.5076419903182097	-0.015819482992872835	160	51	142	353	116
MEOX2	c1	-3.515736100097124	-0.049040948134088526	0.16989254615959304	203	129	26	358	116
GSC	c3	0.0695146426041953	-0.27777783818407126	0.0838330893903958	147	172	52	371	116
TBR1	c2	-2.713116816153456	-0.07182082767042	0.10028768693076273	181	141	33	355	117
SPIB	c1	1.3221748938835982	0.05057482326979268	-0.059201523279506674	80	103	176	359	117
USF1	c3	2.0496502829711885	-1.610191121669926	0.06546650893949213	83	226	63	372	117
GLIS2	c2	-1.4953558953204171	-0.6435432495321615	0.12462838304515422	139	195	23	357	118
MSC	c1	-6.001912716219594	0.4473776317471105	0.03799845480280695	230	44	86	360	118
ETV1	c3	-2.779465825886847	0.4001789666318106	0.012016623513529723	206	53	114	373	118
TFAP2A	c2	-0.5222132893631277	-0.4896773760071695	0.047857491114996265	104	182	73	359	119
ONECUT1	c1	-0.9219822577991685	-0.3325282439669844	0.12945823670082213	147	175	39	361	119
NFYB	c3	-0.10460063757986049	-0.18724865606036228	0.06653451303407465	154	158	62	374	119
TBX2	c2	-2.5640914601453915	-0.07182082767042	0.08520287659241177	178	140	42	360	120
ZBTB7C	c1	0.17792180492977216	0.04244885020706618	-0.04470541643813597	106	104	160	370	120
HOXB13	c3	0.22725411711253737	-0.16301788368950149	0.03623021078182376	141	152	83	376	120
CTCF	c2	-1.3236797250282428	-0.19245049298389158	0.04829270056380963	131	158	71	360	121
NFYA	c1	1.9087775726839702	0.12223891383048226	-0.15336195254629814	69	85	216	370	121
TBR1	c3	2.9243150764954082	0.06717184801637	-0.09842693441652095	63	99	214	376	121
IRF2	c2	-1.0866292557396866	0.23073614596411182	-0.04825655636470216	122	74	165	361	122
MEOX1	c1	-3.74656005986281	-0.004917532184495741	0.10838397016623347	207	120	44	371	122
TBX2	c3	2.5363088546414123	0.06717184801637	-0.07914043616010247	72	101	204	377	122
ERF	c2	-0.7124942058798156	0.16262787913039128	-0.06876395584303374	106	82	173	361	123
TBX2	c1	-0.8809358424723415	-0.004917532184495741	0.01605765019410299	145	116	111	372	123
ZIC3	c3	4.341268147797011	-0.11853234042262446	-0.059799107529139306	40	146	192	378	123
SRF	c2	0.32509601880186345	0.5844817389741056	-4.211995870303525	77	46	238	361	124
MAFG	c1	0.6347916637979292	0.0013105014927298128	-0.049377590724809295	96	112	165	373	124
NR3C1	c3	2.4427473385147778	0.2924159556530367	-0.7840340612384686	74	62	242	378	124
RFX3	c2	-3.3493957034130712	0.26200613627379116	0.023738587363181907	192	69	101	362	125
RORA	c1	0.5193184405186342	-0.29225801863306783	0.019439180428658887	97	173	106	376	125
TP63	c3	3.5779288888548253	0.08942375271568058	-0.40719214334395204	49	91	240	380	125
JUN	c2	-3.2183490808969983	0.5962233523493466	-3.0535475919890587e-4	190	45	131	366	126
SP1	c1	0.7098133614530677	0.1788521344079674	-0.12796784174179088	93	74	209	376	126
NFIL3	c3	1.396836080421462	-0.4612519839579007	0.021776968706097577	99	183	100	382	126
MAFG	c2	-0.3790713247256606	-0.06449013546967745	-0.004378073327190535	98	134	134	366	127
RAX	c1	-4.426241697901123	-0.05357299210711707	0.14134517370102095	214	132	31	377	127
ZIC4	c3	4.808720745939866	-0.3031600354683204	-0.03720143647892549	34	173	175	382	127
E2F3	c2	-0.5178493130864027	0.9904554392774177	-2.642736105459575	102	28	237	367	128
ELF3	c1	2.4614827435828563	-0.6728605123130459	0.010905507051743868	60	205	112	377	128
E2F1	c3	-0.20508463827400203	-0.17614729621341613	0.050181161273281205	158	155	71	384	128
ZBTB7A	c2	0.7797872929384219	-0.5508673905607808	0.009066812125331225	62	186	120	368	129
TBR1	c1	-1.5508103440220187	-0.004917532184495741	0.03246492010908675	169	118	91	378	129
ERF	c3	-1.3729937173737146	-0.0899787424560733	0.058563415931670804	180	141	65	386	129
HSF4	c2	0.23159489817129986	-1.2975357294897312	0.04805961378771251	80	217	72	369	130
NOTO	c1	-3.023742029542485	-0.004917532184495741	0.07077073942694057	199	119	62	380	130
HNF4G	c3	1.6383988573368253	0.01208069465302261	-0.038337525483623125	95	114	177	386	130
CREB1	c2	-1.3079652953658996	0.041200604318290285	-0.010785801445321042	129	103	138	370	131
OLIG2	c1	0.06651401761917608	-0.03781886780542148	-0.026868294371245938	111	128	141	380	131
PAX9	c3	1.0247153482003248	0.9929780487815789	-1.16695216642875	115	27	245	387	131
TCF3	c2	-7.510253510211522	1.7164853860848748	0.0061839673328858424	233	16	123	372	132
HOXD12	c1	-0.05120507713481953	0.7897401071960994	-0.5003850386503181	115	29	236	380	132
ERG	c3	-1.8899154232500956	0.5163722577643487	-0.022932324561802275	188	46	155	389	132
TCF7L2	c2	-1.5722800862748942	0.460107629079461	-0.08249479644373103	141	53	179	373	133
MNT	c1	0.025443228287168246	-0.24005317938250273	0.024303194659353267	114	167	102	383	133
TFAP2A	c3	0.6770762461853448	0.09566053372529305	-0.03455737390073388	127	90	173	390	133
FLI1	c2	-0.18924458278328193	-0.08375827430998319	-0.00834586438485907	92	145	137	374	134
GCM2	c1	-0.48342341303736613	-0.5328002861934621	0.06887485350084255	130	190	64	384	134
TBX20	c3	1.2206259343274304	0.17062829595710938	-0.09002142867049834	107	76	207	390	134
CLOCK	c2	-1.0927345897694338	0.11663047873378636	-0.04981175438874885	123	88	166	377	135
ZIC1	c1	-3.869628625757221	0.06746106559925025	0.059243671151818944	210	100	74	384	135
MYBL1	c3	-0.5911072955514529	3.0271004420045724	-0.13046503509736596	166	5	223	394	135
HES7	c2	-2.154614275136535	-0.1041805647861476	0.05213743682812577	166	149	64	379	136
POU6F1	c1	-1.2278355905601535	1.2180192957442377	-0.11515379981865514	160	19	205	384	136
SRF	c3	-4.728463903463376e-4	-3.5383859368411925	1.9816243777664546	150	243	2	395	136
HNF4G	c2	-2.5884690799077044	-0.004070748111931947	0.036563858713922315	180	113	86	379	137
DMRT3	c1	-1.9483585299962254	-0.22667060816058407	0.11675520207302448	180	163	42	385	137
GATA2	c3	3.461369880145731	-0.19935534429917653	-0.044044006703202854	52	161	184	397	137
PKNOX2	c2	-7.2077692588944915	-0.004165844091973345	0.09072606298629182	231	115	37	383	138
TFAP2C	c1	-1.5357695970621934	0.11354363564851852	-0.016091763039618456	168	86	131	385	138
JUND	c3	-3.284487995973441	0.2233220441250848	0.008213842578458141	214	69	120	403	138
USF2	c2	-5.377310997611796	0.761438023051292	0.004011018052656468	219	40	125	384	139
POU3F1	c1	0.3384653192610336	-0.3785026408469977	0.01847235935648328	103	177	107	387	139
HNF1A	c3	1.5533473489216596	0.05942151449316372	-0.07861971515933242	98	103	203	404	139
MAX	c2	-1.4762735906402487	0.048425438607301426	-0.02844440130729886	136	100	150	386	140
KLF16	c1	2.054069686574404	-0.25291721282055096	-0.03627676409919367	66	170	152	388	140
SP8	c3	-5.225785093423183	1.2445870067689018	-0.021626178331565882	236	19	151	406	140
SOX8	c2	-1.0010745420845373	0.010979863116753015	-0.04328917372269636	117	109	160	386	141
TBX20	c1	0.821110645877793	-0.815726791702643	0.03509774476128591	87	212	90	389	141
ZBTB7C	c3	-0.798104813015128	0.6338572129059168	-0.0648342769482948	169	42	196	407	141
JUND	c2	2.6693442367077855	-1.7264275952681498	-6.235616226479834e-4	27	228	132	387	142
TGIF1	c1	-6.481696407513013	-0.13176202807382914	0.7075550874506114	232	153	7	392	142
TBX21	c3	1.2653343765351535	0.031787226473896056	-0.0623762891864903	104	110	194	408	142
OLIG1	c2	-0.16563686055843774	0.1395496263326008	-0.22813881868054864	91	85	212	388	143
FOXB1	c1	-5.8809655981991895	0.08565035548988262	0.05999525057023014	228	92	73	393	143
KLF14	c3	-5.948486432879608	1.1489380457208884	-0.01980519619366561	239	23	148	410	143
RFX5	c2	-3.8757091725110735	7.313372401746554	-0.10793626819396707	201	1	188	390	144
HOXC12	c1	1.3143196083544828	0.1738659707007259	-0.5607205543834137	81	75	238	394	144
MNT	c3	1.845351170795652	-0.19710299702879758	-0.030177450474516476	88	159	164	411	144
BHLHE22	c2	-0.34749868734215117	-1.2979438247021438	0.04372017244946136	97	218	77	392	145
SREBF2	c1	-0.2633544480971973	0.2807137750641035	-0.1357242399503953	124	61	211	396	145
E2F4	c3	-1.091162963482747	-1.4844905206267163	0.23994041219853024	174	223	15	412	145
PAX7	c2	-1.6607300504403697	-0.05473249888940062	0.010005221517335627	144	130	118	392	146
SP4	c1	2.589676294656221	-0.2168537759862959	-0.06559068875143126	54	161	182	397	146
ZNF263	c3	0.2520196073763184	0.020957403419309895	-0.029636642488664933	140	111	163	414	146
MLXIPL	c2	-1.4877552148636575	-0.9624344823439738	0.07173649576816388	138	211	48	397	147
PAX1	c1	-1.2536298028434651	-0.12820867683617773	0.03655647539470053	161	152	87	400	147
CTCF	c3	-0.2878242403157767	-0.5278385613474118	0.059021165932534814	161	191	64	416	147
DBP	c2	-0.8961492733852088	0.25311549621239643	-0.24800849333094277	114	70	216	400	148
MLX	c1	3.0317045398847537	-0.6047989237732713	-0.046185277547836634	44	197	161	402	148
GLI2	c3	0.02754409249454612	0.940502541558791	-0.22928991270117294	148	33	235	416	148
OTX2	c1	-1.6371201666110762	-0.441221168223022	0.10631564277609051	172	183	48	403	149
OLIG2	c2	-1.1333665829566177	-0.053981978251808976	-0.03207914974087345	124	128	154	406	149
NR2C2	c3	1.2361153686980082	-0.1502901845364631	-0.026250169460357853	106	151	160	417	149
SCRT1	c1	-2.187635814793388	0.18124425121964716	-0.031545189135400165	184	73	146	403	150
HLF	c2	-0.4533751985942016	0.03552973336848462	-0.16672352569593407	101	104	204	409	150
PAX5	c3	0.5644860915685491	-0.18253611450809487	-0.0048345927274944245	128	156	134	418	150
POU3F3	c1	-0.5017013908290633	-0.6027250907733013	0.05591501833458956	132	196	77	405	151
MEIS1	c2	-3.1459474436406034	0.09296136466334791	1.412725275447002e-4	188	93	130	411	151
HSF4	c3	-0.46566412992586936	1.0817166764574526	-0.16815132478283168	164	25	229	418	151
YY1	c1	4.245679455694166	-0.7700770133419249	-0.04687039721957831	34	208	163	405	152
HOXA13	c2	0.23974788158530833	-0.004165844091973345	-0.2685789105397074	79	114	220	413	152
NFYA	c3	0.46497347854175364	-0.6213700061478651	0.030442138488904646	135	197	88	420	152
RXRG	c1	1.3987967734364675	-0.05192272830834669	-0.09002931680398518	78	131	199	408	153
HOXC13	c2	-1.5027164685003094	0.04614922612096367	-0.06677739228692126	140	102	172	414	153
GCM2	c3	-0.53347297273985	0.9893728807717699	-0.15116191166338133	165	28	227	420	153
DBP	c1	-1.2795915807245375	-1.7841131126231489	0.5035508496790158	163	237	10	410	154
FOXC1	c2	-2.303326488967536	0.35110789447522905	-0.10004334566585626	172	58	184	414	154
HSF2	c3	-1.0954402007646928	1.1723991843446788	-0.14076075653562725	176	22	225	423	154
BHLHE23	c1	-1.0704653552835581	0.6156894564105729	-0.17423579989028148	153	37	222	412	155
ERG	c2	-0.22134271220669458	-0.6687982813578134	3.958101879710796e-4	93	197	129	419	155
NRF1	c3	-2.3982045186983223	0.07075669147088137	8.513083539707367e-4	199	96	129	424	155
HOXB3	c1	-5.190508199253579	-0.08995207878837072	0.10653621886248743	221	146	47	414	156
ZIC1	c2	-4.462003079318218	0.21960124691537666	-0.00784388053319418	207	76	136	419	156
EGR4	c3	-3.757134381125455	0.05136212205967022	0.021062595561181396	218	105	102	425	156
FOXP1	c1	-3.7145952314232082	-0.04933366247330985	0.04707287399359039	206	130	79	415	157
ZEB1	c2	-0.822597055505969	-1.8597232442106741	0.042151986296813604	111	229	80	420	157
HNF1B	c3	1.2171248888210229	0.06717184801637	-0.1266091863632326	108	102	221	431	157
USF1	c1	2.471946626662234	-0.08006950933512846	-0.15926043885186836	59	141	218	418	158
INSM1	c2	-1.4812441585977698	-1.5231718626615494	0.04872920464947228	137	223	68	428	158
LEF1	c3	-1.0716886307026858	-0.6922182902934111	0.07296602407833497	173	201	58	432	158
CEBPD	c1	-2.236317289501967	-0.06415669006097442	0.026825723988650907	185	136	98	419	159
FOXA1	c2	-5.0258641911805935	0.2961644977860222	-0.02905841823104005	215	63	151	429	159
MEF2A	c3	-1.7597886460994077	0.3424490343503576	-0.05841315128098579	186	57	190	433	159
HES7	c1	-0.5008999565917132	0.2141638294118346	-0.15662599396112498	131	71	217	419	160
TFAP4	c2	-8.089706113807434	-0.16262821006610897	0.08665884309666083	234	156	41	431	160
HOXC12	c3	0.014205962453095022	-0.4659276402351107	0.02093914352553483	149	185	103	437	160
GLIS2	c1	-1.7704885556214793	-0.3874384244040274	0.06681340636013644	176	178	66	420	161
NR2F1	c2	-2.261499141223922	-1.664033219880956	0.09219577299280246	170	226	36	432	161
ETV4	c3	-2.995967956523379	0.27921418217683136	-0.03178569757871408	208	64	168	440	161
SP3	c1	2.6067989527333277	-0.9904279053600319	-0.036836163023101776	53	217	154	424	162
FEV	c2	0.5258000539859409	-1.425298282445347	-0.011737095397643671	71	222	139	432	162
PAX7	c3	1.8825444974202314	-0.013201069900739168	-0.18646051525319152	87	124	232	443	162
MZF1	c1	-4.668415402405238	0.11338713511881457	-0.0028419772925083464	215	87	124	426	163
FOXC2	c2	-3.1894258051232667	0.267149668410501	-0.0840051780196589	189	68	181	438	163
PROX1	c3	-0.6995808194957654	0.49990166623893845	-0.15803437524789032	168	49	228	445	163
KLF13	c1	0.8076399527995504	-0.08918801720803038	-0.08539870301238928	89	145	195	429	164
TGIF1	c2	-5.482810178023709	2.5885858750753474	-0.21424587711797116	221	8	209	438	164
YY1	c3	-3.808155404847807	0.5025555037434387	-0.04102709095258561	221	48	181	450	164
EN2	c1	-2.5436640386190743	5.460310904550245e-4	-0.0031919017242163505	193	113	125	431	165
TCF4	c2	-4.982678037053211	-0.02294120332853616	0.014593678145480737	214	118	110	442	165
CEBPD	c3	-0.40831391049254756	0.12829802344840596	-0.08603990768698111	162	83	206	451	165
FOXC2	c1	-7.9428139764536585	-0.07776853109472302	0.08040993422221199	238	140	55	433	166
RFX4	c2	-2.863801918305768	0.10164614206039778	-0.056597526147740496	184	91	168	443	166
SP4	c3	-3.4139048338506903	0.8205951901098864	-0.07487724879909408	215	37	201	453	166
USF2	c1	1.4529038955100866	-0.1054255109535894	-0.13531987771961163	76	150	210	436	167
TBX19	c2	-2.540800151728172	0.8800717818682671	-0.5643083512749136	176	33	234	443	167
POU3F3	c3	-5.667732668375004	4.41569812113039	-0.11098556018836447	237	2	217	456	167
ESR2	c1	-3.971667333152209	-0.5951979777748012	0.13423699794115507	212	195	35	442	168
ZBTB18	c2	-6.962161936054852	0.7861587915158068	-0.07747522863297363	228	39	177	444	168
OTX2	c3	1.61668742837063	-0.320324108470329	-0.05092683237807982	96	176	186	458	168
ZIC3	c1	-3.8919037960160665	-0.15666794181793536	0.04664821731564395	211	155	80	446	169
PAX5	c2	-1.4201999962578993	-2.3210330817006457	0.03777813003598496	134	233	83	450	169
MLX	c3	-0.26152554596050825	-0.11942107298596784	-0.022158124481340025	159	147	153	459	169
CEBPB	c1	-2.4254457900416053	-1.3534841657650243	0.14559124519761824	189	231	29	449	170
ONECUT2	c2	-4.364804496814353	-4.455682688800473	0.2531817887040546	206	238	8	452	170
TGIF1	c3	7.211508421897568	-2.0068276449692535	-0.09186106136319516	18	233	209	460	170
KLF14	c1	2.8513751568328725	-0.5743569081538401	-0.1197042757704807	49	193	207	449	171
PROX1	c2	1.030513038511761	-2.1528596913414897	-0.05043132447114118	53	232	167	452	171
ELF4	c3	-3.4670496294704116	-0.028547852355002946	0.010040738926157644	217	128	116	461	171
ZNF143	c1	-1.6859557272823837	0.4073900805605941	-0.206369293458593	175	48	226	449	172
MAFK	c2	-3.0569561689974813	-0.5401586325329282	0.03658889843643287	186	185	85	456	172
BCL6B	c3	1.778028031278049	-0.05444281798350402	-0.20800951203360885	92	136	234	462	172
ZIC4	c1	-3.5259805010713117	-0.1606669526233109	0.03070567528617474	204	156	93	453	173
SNAI2	c2	-11.226796021704567	0.09295397000151093	0.004903586036757446	238	94	124	456	173
ETV5	c3	-2.1384272177801775	-0.22362921098935656	0.016331110217665312	192	165	107	464	173
HOXD13	c1	-0.8143158475207459	-1.3119160227942956	0.0447813997232096	142	230	82	454	174
LEF1	c2	-1.8907806432042458	0.03467449470131693	-0.12747552249862615	158	105	194	457	174
ZNF143	c3	0.8885282571782405	-0.2645494683430765	-0.03589034255569601	120	170	174	464	174
TEAD1	c1	6.06331376233092	-1.4882441799698094	-0.12110257232024502	13	233	208	454	175
MYBL1	c2	0.15910085375982694	-1.3990666715402253	-0.03328495307930446	83	221	155	459	175
IRF2	c3	-1.4817776463394048	-1.4166689507798929	0.06765429122615174	182	222	61	465	175
NFIL3	c1	-2.4501419091048544	-0.8848787694399082	0.10013023692784095	190	215	50	455	176
DUX4	c2	-1.3095026761819044	-0.07182082767042	-0.14810472610701986	130	137	196	463	176
SREBF2	c3	0.985834590417231	-1.9707589947233783	0.003765212434821308	116	232	124	472	176
SNAI2	c1	-8.839099566757044	0.8359854455893135	-0.0810367543830246	241	26	192	459	177
FOXF2	c2	-2.2592222551713936	0.010979863116753015	-0.10235532902614608	169	110	186	465	177
SP2	c3	-2.165195004932543	0.016405359800129336	-0.030637187432407842	194	113	165	472	177
SP8	c1	2.981863289259077	-1.2262656734838053	-0.075538051200299	46	226	188	460	178
TP73	c2	-5.468768273384405	-2.377420349308874	0.18637478733657709	220	234	12	466	178
NFATC3	c3	-1.2169105052942093	0.16451520666807717	-0.11114619312978569	178	77	218	473	178
HINFP	c1	1.5794828082330008	-0.31717317605237666	-0.1453642950300651	73	174	213	460	179
ALX3	c2	-5.338255504727303	0.5491240151877954	-0.17186040104265388	218	47	206	471	179
ZBTB33	c3	-2.1518868734473036	-0.17034177459047117	-0.0012988373975257872	193	154	130	477	179
TCF3	c1	-9.59220388326847	0.12947944671560166	-0.020348783438290496	243	83	136	462	180
CDX2	c2	-0.8076035863558856	-0.2134811970308053	-0.16450507417535398	110	161	203	474	180
EGR2	c3	-5.779761868401044	-0.01166605791881999	0.00844572400405319	238	122	119	479	180
ZNF263	c1	-0.09573469750636401	-1.0226040997884964	-0.004349636574234594	117	220	126	463	181
MZF1	c2	-3.060329786052582	-1.527106308992832	0.05144534513247301	187	224	65	476	181
FLI1	c3	-1.8687601722089118	-0.11079617103896051	-0.02112751203575769	187	145	150	482	181
TP53	c1	-2.098053015251002	0.5759435046063216	-0.6936135937006416	183	40	241	464	182
BARHL2	c2	-2.5413361989266003	0.13729365492688467	-0.2333860512068604	177	86	213	476	182
ELK4	c3	-2.2132188411882705	-0.6214803810046321	0.030346865126739786	196	198	89	483	182
HLF	c1	-1.9432512156069603	-0.23142447495921742	5.758046630877089e-4	179	164	122	465	183
ONECUT3	c2	-3.784205855315789	-0.55427323712798	0.032293893824125064	200	187	90	477	183
POU3F1	c3	-6.996500940032117	0.9753590936146209	-0.09318381364398576	242	30	211	483	183
TFAP4	c1	-3.8457877956687074	-0.4776601336066051	0.0561602717874603	208	185	76	469	184
BATF3	c2	-3.5568044567350943	-0.2096032668839113	0.006536114348463684	198	160	122	480	184
TCF7L2	c3	-2.7957332490536544	-0.7198437855203255	0.042492420537902476	207	202	76	485	184
PAX3	c1	-2.5354516284620985	-0.8180946294883656	0.06606819133730113	192	213	67	472	185
HOXD13	c2	-0.23500755867451695	-0.8269690648188415	-0.08857468085142806	94	204	183	481	185
CREB3L1	c3	0.7796127250540974	-0.031159675634492165	-0.16960277308875504	125	130	230	485	185
FOXF2	c1	-7.138091270941327	0.004988838982359337	-0.010372650131058592	235	111	128	474	186
FIGLA	c2	-5.2595827448787595	-0.21647091112724978	0.01689832689931592	217	162	107	486	186
MYBL2	c3	-0.004318741973820872	-0.4114949195059378	-0.024360325937667682	152	181	157	490	186
TP73	c1	-2.7624129447744914	0.15901225254370485	-0.0947644894665629	197	77	200	474	187
ZNF410	c2	1.605596100212257	-0.9061666342410838	-1.0750485829658567	46	206	235	487	187
MEF2B	c3	-2.204773037422033	0.03850547413164242	-0.054655118748987874	195	108	187	490	187
NR2F1	c1	2.0108454376584044	-1.6525165935892856	-0.06181252346448041	67	235	178	480	188
HEY1	c2	-1.6659237924659336	-1.1459646170940605	0.0021206295506512873	145	215	128	488	188
KLF13	c3	-2.5946307281923042	-0.046570483540694096	-0.024391780645263594	202	133	158	493	188
ATF4	c1	-1.0433341777945624	-1.8931144133693785	0.032357728102722305	152	238	92	482	189
HEY2	c2	-2.0900709456889306	-1.6413885048201726	0.020157931071581814	163	225	103	491	189
SOX21	c3	1.8169906453249138	-0.19712035601977546	-1.4212750503674432	89	160	246	495	189
HSF2	c1	1.1092613816435846	-1.1562532579243876	-0.05750314983032645	84	224	174	482	190
MIXL1	c2	-4.691175740010546	0.23883929709278542	-0.21954570274313667	210	71	210	491	190
ZBTB7A	c3	-1.0920339735926317	-0.4766713082103282	-0.005848854395875236	175	186	135	496	190
RFX4	c1	-1.0296525751744987	0.05855271849152187	-0.25285118908323234	151	101	231	483	191
DMRT3	c2	-1.1992547483208036	-0.1297386896315945	-0.23496717060199934	127	152	214	493	191
ELF5	c3	-3.260824944582941	0.04468204073642274	-0.038344948685431035	212	107	178	497	191
E2F1	c1	0.8187956195379948	-2.088729489371338	-0.0376292907226663	88	241	156	485	192
NRL	c2	-3.36420984992102	-0.8410403656037387	0.028608303141577807	193	205	96	494	192
SP3	c3	-4.664455643705038	0.10640069445955118	-0.03933892650578308	232	87	179	498	192
BHLHE22	c1	-0.46899991658637485	-0.7075502521230135	-0.03674582415220229	129	206	153	488	193
CUX1	c2	-1.9255217160280087	-0.10252240705384688	-0.1158555010995439	159	148	189	496	193
CEBPE	c3	-0.6524738011224381	-0.011205171580583793	-0.09411538449267631	167	121	212	500	193
INSM1	c1	-0.10122682546772929	-1.2604258044626186	-0.02828795049389221	118	229	142	489	194
GBX1	c2	-2.070902980224318	0.026018359329721172	-0.33171569347841867	162	107	228	497	194
FOSL1	c3	-4.065502641997865	-0.5229586034531485	0.029511942031080096	224	190	90	504	194
NFYB	c1	2.880947666413382	-0.8556930513272591	-0.2190290290017245	48	214	228	490	195
BHLHE23	c2	-0.09937044252748284	-0.3667929340159584	-0.4020295735115642	89	178	232	499	195
JUNB	c3	-4.181395372850357	-0.9508845061949519	0.0473260462554741	225	207	73	505	195
LMX1B	c1	-1.7822326091501024	0.08422653625993277	-0.1657165358405166	177	95	219	491	196
NHLH1	c2	-9.796611566197019	-1.028952712467245	0.063842989945182893	237	213	52	502	196
NR3C2	c3	2.1515274285014074	-0.4656454489992107	-1.042154272391711	79	184	243	506	196
OLIG1	c1	-0.3915333849171829	-0.06096808946305567	-0.22914592929672395	126	135	230	491	197
PHOX2A	c2	-4.07196259430747	0.007343624875138066	-0.11701383317800662	205	111	190	506	197
NFKB1	c3	-4.473808778181329	-1.136824289497972	0.055579136514001704	227	214	69	510	197
BCL6B	c1	-0.7353108216562715	0.012496464691314055	-2.7695389587043455	141	107	244	492	198
TFAP2B	c3	-0.0031008789536019488	-2.337820542582511	0.0038813081994959475	151	236	123	510	198
FOXP2	c2	-3.9661862365750213	-0.09318976010386344	-0.043944618960411574	202	147	161	510	198
PKNOX2	c1	-5.50604715796881	-0.004917532184495741	-0.031820115365333024	225	122	148	495	199
EN2	c2	-1.726510029812666	-0.29788793797111085	-0.12448885930209208	149	170	192	511	199
