hgnc_symbol,Sample_3_304944_P3,Sample_6_304945_P3,Sample_7_304955_P1,Sample_8_313308_P3,Sample_11_329865_P1,Sample_12_344001_P3,Sample_1_313309_P1,Sample_13_334087_P1,Sample_14_357488_P3,Sample_15_357484_P1,Sample_16_364088_P3,Sample_2_329883_P3,Sample_3_318978_P1,Sample_4_344004_P3,Sample_5_318979_P1,Sample_7_318986_P1,Sample_8_357486_P3,Sample_6_270502_P1,Sample_4_278106_P2,Sample_3_279202_P3,Sample_9_278109_P1,Sample_14_285849_P1,Sample_5_281161_P3,Sample_11_285881_P3,Sample_8_278108_P1,Sample_1_270501_1_P1,Sample_15_285880_P1,Sample_5_304943_P3,Sample_4_304938_P3,Sample_10_279201_P1,Sample_1_301350_P3,Sample_13_281163_P1,Sample_12_279204_P1,Sample_7_278102_P3,Sample_2_304940_P3,Sample_9_329861_P1,Sample_10_329885_P3
ZSCAN30,0.11260240773770319,0.43259580763488037,0.1523932036773483,0.2113759564640713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17356119901478304,0.026949969011487412,0.19073874701328053,0.03549257872602183,0.22922069862656042,0,0.09683372241984743,0.688562079297924,0.6090405204918737,0.24590698222869,0.2369829831104582,0.35431685054325224,0.08435328058431837,0.3770947189914297,0.09789203289755533,0.11727992145992021,0.2062680810073423,0.04475432045765728,0,0
SRA1,21.15237146808548,12.132859452459748,18.949433786816407,18.4889665037176,0.5135355257168553,0.9949461172003187,1.3728870886332576,1.5937388328634472,7.340828354542474,55.18928567166037,0.2779362679418091,0,0,0.4410471107277,0,19.068175587495137,29.759021429884896,15.86224480214896,15.240566125773851,19.076106216355996,10.467206810447548,12.334973509223273,12.940773946914076,15.302305465746311,13.101006254018296,33.01859019181056,14.902773462924008,12.293726182042501,12.220216886808208,15.009324538951152,14.51273726850563,11.506445430349302,16.19860167429184,10.211185014025073,10.76230797469405,0,0
TMEM170B,1.1226321045573027,1.0063495864000678,1.4649297514816795,1.8649223516584046,0,0,1.6986500643836364,0.4428630960477426,0.5797457390363546,0,0.10426326656654576,0,0,0.3309032881152077,0,1.44873228813478,0,1.821138119669932,0.6483112478807641,0.4731940746429005,0.9570213358897659,1.057660461397732,0.9678795147894513,1.4207036759451575,1.0388647159300746,0.6082281125442572,1.0140966604344543,0.7373083198069091,0.7439649108321397,0.8993940020746629,0.7159270149867438,0.7245848891711121,1.4674883092204318,1.3450127065202413,0.8340805198142162,0,0
ZGLP1,11.979336323097852,20.127289494943565,15.670107546982168,13.444151364316344,0.13642408410457874,7.753209742923964,0.6910417307378884,39.13979309223884,0,0,0,0,3.3749975283724196,0,0,1.9236402683203764,0,13.946390798222847,14.10632155757645,31.015928355045943,12.039656321300562,22.657192610909796,20.948099247814955,8.483807826068574,17.50559245780691,37.64037202147075,14.54709533658314,17.363579291497086,10.006357785500866,8.969508698576572,18.17478811650301,12.315015500195084,13.041527266343126,18.882488530841837,13.924651317827704,5.336952348614378,0
C8orf88,24.054110758991396,42.92212225481619,53.72197897093879,48.04798308388147,0,416.1551896201923,2.0212806559094934,0,0,18.469494803998412,0,0,38.53019156322604,0,0,0,0.29582846020834963,29.607722400417956,24.81710802616803,21.93993024597381,21.28934530352802,36.793731590366335,33.831548258229816,33.43880862411644,12.840272098251386,12.920476208576874,27.699759593623636,45.393537298706995,16.206878635490717,24.7641365115991,14.589460328925439,23.73535038712813,21.715236917051236,40.51551731330544,40.73977715932065,7.9446085531367885,0
FAM229A,1.4842437951054377,3.364496530910734,10.79932485625095,13.82894687418948,0.3864373197812102,0,4.567400280413512,0,0,0.27277592679472534,0,2166.696648661938,0.6828627739809311,0,0,0,2.228235826891217,57.600544135758554,9.260610810882955,64.79517189614393,0.22585263257989288,2.519430313737531,7.038040664633583,2.6188049908795366,1.3892813312859194,19.63614018800543,1.0431991005753107,3.1900251451602566,78.33303262125999,2.0576247059842894,3.163103263892737,149.3771362036232,2.2388888010889487,118.8961875580062,0.14239428998258913,0,0
TRAPPC3L,20.92523018616768,20.040580303824363,28.5555273793141,21.487123737435645,0,45.290447856778485,1.606346060885054,4.499087972286381,0.6135095474858934,0,0.22067090858474203,0,4.322907885397774,10.505242878917896,0,0,9.874195834848658,32.22456622952487,35.23827434907616,23.4450641878882,17.395595898345952,18.537703045289835,24.64596374057081,24.298906188626596,17.70263003068919,14.402631086656097,15.849697912076753,19.6133032797991,26.677327454552305,33.8390983763519,17.866450249672027,27.60422342307879,21.260150109661247,26.88967784486962,19.68136262553314,2.658406452894709,0
CTAGE4,5.837683219209409,3.9486768380070014,0.4282583501250581,0.20139476126165518,6.788994406240042,3.720123486703806,7.207781037665942,0,0.3095583207992417,0,0.11134385143746504,0,0,2.4736259888795,0.2719965978114789,1.5712903181824858,11.387931220693698,0.12437756086172749,2.932928386892201,0.5591755170510609,1.968878495116928,3.5472946611797953,2.0026171069404772,1.3531646145920495,2.5032946643054506,2.6821903318295592,9.982712246120341,4.1607597580686955,0.4201069862343756,1.1668549257370755,1.8653956444687176,0.13265004183650456,7.846768119124959,0.014557635572490776,2.880637570843513,1.550937456601808,0
OST4,43.96316402531858,176.06413499485984,176.09993033930414,166.5947615636933,25.06265132725354,27.336059093608206,81.81364160612279,423.2824292998685,20.11299341242413,62.115296715593935,15.67445938297807,0,29.52501519666005,13.393282158345498,0,45.025081084480234,84.781386917772707,9.18319048236822,47.578642198754615,4.440506937604658,83.16708863771066,166.4571067262623,52.64119153210954,8.65873169877102,216.86273941331507,8.4404504920987,199.66443618334947,180.55960881607356,7.705927078112523,21.790162630446442,221.415316892133,6.104910482129109,96.98235396689529,14.660769666979599,128.88063146853014,0,0
ZBTB42,15.368857182583463,3.2105049480153145,3.9996852912745147,3.9271978446022753,0,0.19191113225059317,0,0.4098797829537578,8.719226035845308,7.551301894238139,13.670550648710984,0,0,20.417230384402217,0,0.3840931888890521,0.08567309367420026,9.374801607577883,18.083221671193115,28.78994538654005,2.540003554769166,4.206161994599591,2.26281377406088,3.5537656544841703,20.339269147481783,13.824869920232603,5.474987754826315,2.687210950737832,28.904503801186905,7.30938034546184,18.567662742154468,16.669688590787402,4.328046269175111,10.997484917484977,1.4919091512738516,23.492277871169726,0
