	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
COBL	2.558137253	-0.728549911	0.618752908	-1.177448868	0.239016395	0.566202109
COBLL1	2.031800275	-0.518614184	0.408056944	-1.270935815	0.203751484	0.525430412
COCH	6.377829066	-0.198933303	0.321488627	-0.618787997	0.536056031	0.802404276
COG1	9.362821096	0.42909042	0.234853278	1.827057404	0.067691139	0.302630867
COG2	3.059051421	-0.157229717	0.293689102	-0.535361089	0.592400192	0.835790517
COG3	2.954182305	0.119883817	0.310567263	0.386015627	0.699485096	0.887987026
COG4	3.667220427	-0.109702315	0.271912801	-0.403446674	0.686619657	0.880446898
COG5	3.693386623	0.138576392	0.240270936	0.57675054	0.564107985	0.818339986
COG6	2.004820303	0.178451206	0.382663626	0.466339611	0.64097243	0.857648653
COG7	2.689960843	-0.023672918	0.294109937	-0.080490032	0.935847524	0.980119111
COG8	7.478538991	-0.017612191	0.219753854	-0.080145085	0.936121865	0.980119111
COIL	3.876819545	0.182172089	0.240801016	0.756525418	0.449334239	0.75042724
COL10A1	3.698724471	0.464383527	0.235149544	1.974843406	0.048285922	0.250381732
COL11A1	1.937523172	1.255657066	1.79766985	0.698491475	0.484869887	0.772731437
COL11A2	0.915176504	1.230979733	0.747784428	1.646169253	0.099728918	NA
COL12A1	0.715345797	1.178702723	0.697709512	1.689388927	0.091144922	NA
COL13A1	0.201205201	0.283380079	2.475698453	0.114464699	0.908869428	NA
COL14A1	0.298201687	-0.729582511	1.270482764	-0.574256127	0.565794494	NA
COL15A1	0.358443619	2.072971474	1.982606569	1.045578839	0.295755524	NA
COL16A1	0.618846858	0.716817515	0.723258387	0.991094646	0.321639367	NA
COL17A1	0.477828747	0.13543332	0.909378456	0.148929545	0.881609228	NA
COL18A1	1.336019577	-0.742778823	0.770485353	-0.96404016	0.335025792	0.660210597
COL19A1	0.34076482	0.401205996	2.10090505	0.190968172	0.848550529	NA
COL1A1	18.04376663	1.647491486	0.538981669	3.056674432	0.002238072	0.044304
COL1A2	14.54911688	1.298650543	0.58407937	2.223414506	0.026187862	0.181531559
COL20A1	0.057083595	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
COL21A1	0.916114028	-1.438384455	0.939029239	-1.531778134	0.125577194	NA
COL22A1	1.357545839	-2.513470162	1.141878736	-2.201170828	0.027723933	0.187896398
COL23A1	0.398300491	1.702951693	1.649892869	1.032158951	0.301997661	NA
COL24A1	0.048671707	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
COL25A1	0.664489449	2.703251269	1.733973208	1.558992525	0.118998149	NA
COL26A1	0.130774212	-0.584510292	2.377384807	-0.245862719	0.805788504	NA
COL27A1	0.597063848	1.332107434	1.190647645	1.118809112	0.263221584	NA
COL28A1	0.122711699	-0.690406906	2.426755813	-0.284497889	0.776028852	NA
COL2A1	1.378836169	-0.566955245	0.724538307	-0.782505549	0.433917526	0.740509609
COL3A1	7.165507913	2.299765864	0.494198574	4.653525896	3.26306600607654e-06	0.000884585
COL4A1	1.107982641	2.64089366	1.027269527	2.570789448	NA	NA
COL4A2	0.429614718	1.486402696	1.194937914	1.243916255	0.213530386	NA
COL4A3	0.696402988	0.676849968	0.639348138	1.058656352	0.289756313	NA
COL4A3BP	2.416781462	0.002420252	0.324854625	0.007450262	0.994055606	0.999343148
COL4A4	0.723511552	0.16914939	0.63877574	0.264802464	0.791161639	NA
COL4A5	1.485239373	-0.661485302	0.702663103	-0.941397519	0.346501185	0.672000484
COL4A6	0.482689844	-1.170936611	1.052083927	-1.112968824	0.265721819	NA
COL5A1	1.376055256	0.146239474	0.957791778	0.152683994	0.878647484	0.962054551
COL5A2	0.517423575	1.477175131	0.728769793	2.026943414	0.0426682	NA
COL5A3	0.272855243	-0.474533224	1.739954123	-0.272727434	0.785062744	NA
COL6A1	1.870433775	1.179984195	1.076975036	1.095646748	NA	NA
COL6A2	1.823353216	1.439544717	0.97506664	1.476355213	NA	NA
COL6A3	2.630835608	1.99454625	0.665059249	2.999050465	NA	NA
COL6A5	0.040441393	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
COL6A6	0.764677552	-0.595451489	0.662428647	-0.898891514	0.368710449	NA
COL7A1	3.438601868	1.066783211	0.54059027	1.97336739	0.04845372	0.250918757
COL8A1	0.241962433	-0.244468943	1.720488242	-0.142092772	0.887006728	NA
COL8A2	0.744421992	-0.233483635	0.826179717	-0.282606351	0.777478611	NA
COL9A1	0.188333788	0.833573035	2.307863286	0.361188221	0.717958747	NA
COL9A2	3.104389859	-0.055923619	0.587703487	-0.09515618	0.924190775	0.974661768
COL9A3	2.878079332	0.381322224	0.84111773	0.453351785	0.650295449	0.862228273
COLCA2	6.533689865	1.806061329	0.748176127	2.413952096	0.015780537	0.138983897
COLEC10	0.381874427	1.953643492	2.431962717	0.803319672	0.42178999	NA
COLEC11	0.476495143	-0.541727798	0.860236331	-0.629742989	0.528862752	NA
COLEC12	0.337632342	0.807114125	0.951106472	0.848605439	0.396100879	NA
COLGALT1	4.100370628	0.055315045	0.255854779	0.216197037	0.828834163	0.943921482
COLGALT2	0.183270011	0.359546719	1.85033776	0.194314101	0.845929945	NA
COLQ	1.194896773	0.030672713	0.482751737	0.06353724	0.949338706	0.984125611
COMMD1	1.999814679	-0.07082945	0.359814992	-0.196849636	0.843945207	0.947790993
COMMD10	3.140760808	-0.031224935	0.289290484	-0.107936268	0.914046248	0.972325856
COMMD2	6.059988704	0.113696829	0.281804575	0.403459839	0.686609974	0.880446898
COMMD3	9.87040743	0.401986438	0.309510942	1.298779409	0.194019643	0.513757606
COMMD4	3.265820364	0.682625838	0.264155348	2.584183295	0.00976099	0.104633157
COMMD5	7.615531889	0.12159373	0.197869976	0.614513293	0.538876192	0.804060363
COMMD6	1.931647347	0.194793148	0.368461853	0.528665711	0.597037368	0.837925858
COMMD7	2.046782991	-0.144269166	0.346892187	-0.415890502	0.67749013	0.876738734
COMMD8	0.972799855	0.249015661	0.469799724	0.530046419	0.596079747	NA
COMMD9	1.783541197	0.314819886	0.350856351	0.897289973	0.369564206	0.689746588
COMP	0.22833438	-0.696947567	2.482194651	-0.280778772	0.778880086	NA
COMT	6.064540834	-0.149825318	0.230651816	-0.649573549	0.515967724	0.791236032
COMTD1	3.296810799	-0.42920522	0.459755665	-0.933550693	0.35053571	0.67405381
COPA	9.98770835	0.393983127	0.18826247	2.092733225	0.036372976	0.216895657
COPB1	4.700203011	0.590489499	0.226930225	2.602075152	0.009266154	0.10215434
COPB2	9.423539952	0.554520818	0.248210514	2.234074656	0.025478161	0.17900394
COPE	5.767779679	-0.172873513	0.23526931	-0.734789899	0.46246746	0.759684287
COPG1	6.172068468	0.510130139	0.24278967	2.101119621	0.035630467	0.215583019
COPG2	9.957597739	-1.303404316	0.352404399	-3.698603988	0.000216789	0.010990032
COPRS	3.359404087	0.265432273	0.2582557	1.027788633	0.304049265	0.633562115
COPS2	3.409301995	-0.020293953	0.268841663	-0.075486635	0.939827531	0.981404323
COPS3	4.227113861	-0.075684969	0.252016316	-0.300317733	0.763934808	0.918050806
COPS4	1.966867593	-0.040514012	0.342773419	-0.118194731	0.905913365	0.969357078
COPS5	4.081304858	0.116447188	0.231821126	0.502314826	0.615446082	0.845138579
COPS6	14.24288203	0.790689555	0.254375475	3.108356082	0.001881312	0.040677308
COPS7A	4.371999008	0.551884157	0.245145633	2.251250202	0.024369695	0.173927195
COPS7B	3.345375782	-0.115750608	0.278925739	-0.414987188	0.678151282	0.876890088
COPS8	5.295753248	0.03110293	0.26012023	0.119571363	0.904822706	0.969292731
COPZ1	4.039402184	-0.057467211	0.245623981	-0.23396417	0.815012795	0.938005197
COPZ2	0.256246328	0.777342181	1.239023893	0.627382721	0.530408391	NA
COQ10A	4.172450809	0.1247036	0.245233456	0.508509736	0.611095913	0.842869825
COQ10B	2.10760278	0.389496644	0.314964165	1.236637964	0.216221519	0.53861758
COQ2	2.034009761	0.162251221	0.357648977	0.453660521	0.650073186	0.862228273
COQ3	1.4991329	-0.192474382	0.407581243	-0.472235622	0.636758616	0.855558156
COQ4	11.83403875	-0.29880837	0.220534226	-1.354929687	0.17543996	0.491743815
COQ5	2.945203452	0.020803318	0.291415229	0.071387203	0.943089594	0.982950085
COQ6	3.463142512	-0.173045803	0.288126944	-0.600588756	0.548113929	0.809697289
COQ7	2.964305232	0.116631899	0.287528955	0.405635316	0.685010576	0.879512696
COQ9	4.055178326	0.232896221	0.247434563	0.941243691	0.346579992	0.672000484
CORIN	0.156173707	-0.345285548	1.880451429	-0.183618434	0.8543128	NA
CORO1A	5.750882997	1.368519589	0.604259898	2.264786384	NA	NA
CORO1B	4.260676036	0.42681398	0.230898869	1.848488828	0.064531659	0.293687966
CORO1C	7.364776511	-0.087925508	0.222551039	-0.395080193	0.692783706	0.883815834
CORO2A	1.885785582	0.537796676	0.398793957	1.348557736	0.177479063	0.494620011
CORO2B	1.434758402	0.192158597	0.615328083	0.312286408	0.754822868	0.914897311
CORO6	0.70552052	0.186196868	0.601460087	0.309574771	0.756884344	NA
CORO7	2.142569017	-0.564658667	0.395109023	-1.429121163	0.152969412	0.458595174
CORT	2.675458783	-0.362357797	0.425031824	-0.852542744	0.393912925	0.707148525
COTL1	5.935968867	-1.82851422	0.574042895	-3.185326807	0.001445906	0.035308661
COX10	1.081038454	0.122687137	0.450789187	0.272160781	0.785498396	NA
COX11	10.63988255	0.034168069	0.169905045	0.201100971	0.840619623	0.947415018
COX14	4.843804976	-0.172389275	0.237365019	-0.726262343	0.46767796	0.76216354
COX15	4.534938343	0.340524751	0.224691564	1.515520857	0.129640553	0.422250593
COX16	2.711878057	-0.497576105	0.336459678	-1.478858057	0.139178255	0.437273451
COX17	4.613530468	-0.058780102	0.277371517	-0.211918305	0.832170769	0.945098963
COX18	2.481654953	-0.062137862	0.31384709	-0.197987697	0.84305469	0.947790993
COX19	31.00545832	-3.838092127	0.929744939	-4.128112955	3.65752446575198e-05	0.003663464
COX20	49.56521671	0.184179418	0.35924955	0.512678214	0.608176432	0.841170756
COX4I1	7.203371378	0.718213124	0.259405285	2.768691181	0.005628195	0.076338915
COX4I2	0.42247966	-0.800846793	0.989962036	-0.808967176	0.418534027	NA
COX5A	5.337603296	0.209827958	0.245493363	0.854719473	0.392706467	0.70682339
COX5B	12.18090557	1.159396672	0.376475973	3.07960336	0.002072764	0.04274602
COX6A1	21.44414601	1.281576959	0.433093391	2.959123793	0.003085151	0.053404563
COX6A2	0.070003985	-0.47712695	2.482309698	-0.192210887	0.847577018	NA
COX6B1	6.56259319	0.591896241	0.270336826	2.189476918	0.028562194	0.189966525
COX6B2	1.08553013	-0.498021528	0.53354628	-0.933417675	0.350604358	NA
COX6C	6.715960866	0.045688188	0.229291724	0.199257903	0.842061007	0.947790993
COX7A1	2.927561176	0.25753349	0.291477577	0.883544775	0.376942002	0.693912064
COX7A2	5.739934877	0.207150098	0.205929951	1.00592506	0.31445162	0.644015823
COX7A2L	2.351134802	-0.235947759	0.333122221	-0.708291866	0.478764028	0.769634518
COX7B	9.492409148	0.288913213	0.257289649	1.122910365	0.261475565	0.58918912
COX7B2	0.048671707	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
COX7C	16.25386767	1.108295095	0.405386176	2.733924244	0.006258444	0.082222766
COX8A	15.81155392	-0.031782665	0.284423666	-0.111744095	0.911026316	0.971722708
COX8C	0.119758185	-0.244468166	1.931657002	-0.126558787	0.899289618	NA
CP	1.118851596	0.662050152	0.47627743	1.390051493	0.164513242	NA
CPA1	0.272984589	-1.11756865	1.280169702	-0.872984768	0.38267138	NA
CPA2	0.366343591	-0.883043179	0.865637632	-1.020107198	0.307677623	NA
CPA3	0.089224599	-0.029700498	2.482309698	-0.011964864	0.990453648	NA
CPA4	0.524450291	-1.656194561	1.127191574	-1.469310629	0.141748555	NA
CPA5	1.152132534	-2.372054381	0.844051788	-2.810318532	0.004949249	NA
CPA6	0.040441393	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
CPAMD8	0.385567057	-0.937911512	1.230433279	-0.76226117	0.445904144	NA
CPB1	0.057083595	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
CPB2	0.677707613	-0.868033041	0.78175194	-1.110368899	0.266840094	NA
CPD	5.536359478	-0.497622809	0.30039084	-1.656584501	0.097603508	0.363809005
CPE	7.057402982	-2.003960913	0.521120187	-3.845487014	0.000120313	0.008014949
CPEB1	0.593009407	1.17901668	1.017041967	1.159260599	0.246349977	NA
CPEB2	1.734836867	-0.72640449	0.471357385	-1.541090717	0.123294709	0.411415345
CPEB3	2.374938661	-0.857873801	0.401734351	-2.135425558	0.032726265	0.205416026
CPEB4	2.393577172	-0.389140621	0.389481395	-0.999125056	0.317734115	0.645753935
CPED1	0.836481054	-1.714696846	1.092403349	-1.569655429	0.116495296	NA
CPLX1	2.166943419	-2.22575537	0.776969792	-2.864661397	0.004174554	0.064455327
CPLX2	2.442022639	-2.046383702	0.652797078	-3.134792985	0.001719754	0.038682918
CPLX3	1.293067634	0.489771757	0.771655932	0.634702251	0.525622625	0.796442435
CPLX4	0	NA	NA	NA	NA	NA
CPM	2.461261506	-0.196278509	0.344129864	-0.570361741	0.568432373	0.820770137
CPN1	0.618662959	-1.079705566	1.275380204	-0.846575447	0.397231804	NA
CPN2	0.045664263	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
CPNE1	18.98227842	0.513272646	0.174777911	2.936713473	0.003317104	0.055772088
CPNE2	2.313161266	-0.6976004	0.430300884	-1.621192112	0.104976444	0.379791571
CPNE3	3.231228118	0.168430425	0.290753263	0.579289887	0.562393588	0.817369624
CPNE4	0.110938686	-0.137083108	2.482309698	-0.055224015	0.955959997	NA
CPNE5	0.555988253	-0.858017367	0.877138185	-0.978200905	0.327974969	NA
CPNE6	0.341768315	0.591086429	0.796629944	0.741983695	0.458097215	NA
CPNE7	1.328078853	0.325620906	0.858118985	0.379458923	0.704347102	0.88969018
CPNE8	0.057083595	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
CPNE9	0.426802001	-0.584509749	2.455617516	-0.238029638	0.811858107	NA
CPO	0.124534631	-0.584510156	2.397228128	-0.243827506	0.807364416	NA
CPOX	1.210011531	0.42242171	0.430098004	0.98215222	0.326024862	0.652047715
CPPED1	2.343290599	-0.692261681	0.408583429	-1.694297009	0.090208859	0.351231528
CPQ	0.213941071	-0.461284423	1.500812283	-0.307356508	0.758572029	NA
CPS1	0.937380113	-2.102945016	1.738571773	-1.209581939	0.226439352	NA
CPSF1	12.71796384	0.520843709	0.23594249	2.20750281	0.027278951	0.186512267
CPSF2	4.254897492	0.231866966	0.234858144	0.987263895	0.323513286	0.649631973
CPSF3	2.946509758	0.452541347	0.260483887	1.737310328	0.08233241	0.335286433
CPSF4	7.332110611	-0.047449898	0.183359927	-0.258780086	0.795804924	0.931014981
CPSF4L	1.362531737	0.350131931	0.484820974	0.722188087	0.470178847	0.764813887
CPSF6	32.81081311	0.316237647	0.264340153	1.196328455	0.231568409	0.557696297
CPSF7	13.74546322	0.207235934	0.139692697	1.483513007	0.137938163	0.434893015
CPT1A	2.665798556	0.234904	0.306501076	0.766405141	0.443435275	0.747607248
CPT1B	5.835784962	0.33687401	0.37761595	0.89210747	0.372335331	0.691943823
CPT1C	3.478981292	-0.077553862	0.283315812	-0.27373644	0.784287172	0.92530975
CPT2	2.899276333	0.484834896	0.271878612	1.783277073	0.074541212	0.319279407
CPTP	1.647334606	0.641611553	0.379014741	1.69284063	0.090485807	0.351592562
CPVL	1.060377257	0.729036923	0.471097227	1.547529644	0.121735582	NA
CPXCR1	0	NA	NA	NA	NA	NA
CPXM1	1.674230396	-0.903905499	0.859136957	-1.052108737	0.292749664	0.623963884
CPXM2	0.107517598	-0.137083226	2.456574475	-0.055802593	0.955499069	NA
CPZ	1.054068896	0.342929255	1.101410312	0.311354679	0.755531003	NA
CR1	0.378493634	1.858699142	2.43395368	0.763654279	0.445073294	NA
CR1L	1.060526011	-1.069284149	0.669025756	-1.598270528	0.109982783	NA
CR2	1.214159735	3.164570474	2.41771687	1.308908629	NA	NA
CRABP1	1.855933991	-1.448156874	0.922379456	-1.570022907	0.116409782	0.399357798
CRABP2	2.105673405	-0.380508755	0.551334293	-0.690159781	0.490093712	0.775795474
CRACR2A	0.613768427	-0.312831286	0.721574979	-0.433539542	0.664622846	NA
CRACR2B	1.695988656	0.313883365	0.422787554	0.742413918	0.457836589	0.756327459
CRADD	3.509845284	-0.516015815	0.302631379	-1.705096863	0.088176361	0.347691376
CRAT	1.240257305	-0.671523957	0.621612752	-1.080293085	0.280011688	0.610049632
CRB1	0.454622618	-1.524483655	1.037284505	-1.4696871	0.141646518	NA
CRB2	0.639343282	-0.68440201	0.708980981	-0.965331974	0.334378562	NA
CRB3	1.139127587	0.001991249	0.474166773	0.00419947	0.996649318	NA
CRBN	4.154731096	0.49399794	0.307346264	1.607300943	0.107988367	0.383955
CRCP	5.992438155	-0.25142574	0.215601771	-1.166158046	0.243550551	0.571488443
CRCT1	0	NA	NA	NA	NA	NA
CREB1	6.820711793	0.022994424	0.202276864	0.113677974	0.909493073	0.97097106
CREB3	6.560455876	0.543161444	0.273734284	1.984265312	0.047226271	0.246979301
CREB3L1	0.137261532	-0.137083667	2.357663441	-0.058143866	0.953634033	NA
CREB3L2	3.341202105	-1.109533754	0.540720773	-2.051953263	0.040174205	0.228926293
CREB3L3	0.764859654	-1.536626429	1.298492895	-1.18339225	0.236653727	NA
CREB3L4	7.414690042	0.046804034	0.190485817	0.245708761	0.80590769	0.934361471
CREB5	0.311457098	-0.682089564	0.986380926	-0.691507253	0.489246824	NA
CREBBP	7.422970098	0.050989608	0.189948177	0.268439576	0.78836098	0.92712517
CREBL2	3.581851501	-0.093247862	0.273920371	-0.340419596	0.733540563	0.904118833
CREBRF	2.70663239	-0.134802926	0.333327688	-0.404415628	0.68590711	0.880217414
CREBZF	9.811178253	-0.073148318	0.340906857	-0.214569805	0.830102738	0.944555198
CREG1	1.662970809	1.126506814	0.519396024	2.168878395	0.030091917	0.1959151
CREG2	0.040441393	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
CRELD1	2.826342356	0.196288445	0.306847367	0.639694085	0.522371502	0.794358154
CRELD2	2.140657732	0.016058675	0.348131994	0.046128123	0.963208131	0.989119881
CREM	2.075799141	0.012724558	0.336139437	0.037854998	0.969803294	0.991311307
CRH	0.028180676	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
CRHBP	0.228303035	-1.035823628	2.300953454	-0.450171483	0.652586797	NA
CRHR1	0.572713997	-0.905778895	1.765173976	-0.513138596	0.607854375	NA
CRHR2	1.749838706	-1.441709093	0.759675087	-1.897796988	0.05772283	0.276516513
CRIM1	0.81105463	0.669116821	0.785673424	0.851647516	0.394409758	NA
CRIP1	5.127191747	0.171109852	0.483187056	0.354127557	0.723243291	0.899397465
CRIP2	9.168499268	-1.632634704	0.509005321	-3.207500269	0.001338939	0.033456355
CRIP3	1.421846773	-0.475528648	0.57672597	-0.824531359	0.409637705	0.720636125
CRIPT	4.782307268	0.286670163	0.291869594	0.982185777	0.326008333	0.652047715
CRISP1	0	NA	NA	NA	NA	NA
CRISP2	0	NA	NA	NA	NA	NA
CRISP3	0	NA	NA	NA	NA	NA
CRISPLD1	1.434592373	0.171505974	0.739335651	0.231973088	0.816558916	0.938632207
CRISPLD2	1.195010747	-1.325642217	0.713705612	-1.857407586	0.063253188	0.290854335
CRK	5.597629008	-0.195584508	0.244018599	-0.801514756	0.422833705	0.73199441
CRKL	6.347910818	0.057562175	0.202823883	0.283803731	0.776560795	0.922598941
CRLF1	3.904293726	0.969681494	0.303582019	3.194133486	0.001402512	0.034529504
CRLF2	0	NA	NA	NA	NA	NA
CRLF3	18.82387719	-0.128567483	0.162497887	-0.7911948	0.428830326	0.735741004
CRLS1	5.415103304	-0.083771094	0.23462068	-0.357049063	0.721055076	0.898494753
CRMP1	10.33062962	-1.361622761	0.442608114	-3.076361951	0.002095433	0.043081369
CRNKL1	4.432833615	0.553939852	0.290376259	1.907662335	0.056434873	0.273198719
CRNN	0	NA	NA	NA	NA	NA
CROCC	4.849382661	0.020894089	0.875736617	0.023858873	0.980965179	0.995210376
CROT	1.07218032	0.182505342	0.478936484	0.38106377	0.70315593	NA
CRP	0.032141004	0.077682112	2.482309698	0.031294287	0.975034846	NA
CRTAC1	0.6156727	-1.105427254	0.946015483	-1.168508628	0.242601661	NA
CRTAM	0.216215313	-0.814713113	1.782637356	-0.457026838	0.647651756	NA
CRTAP	2.661619681	0.608008356	0.47226591	1.287428	0.19794515	0.517178658
CRTC1	3.969921061	-0.208968325	0.262266136	-0.796779671	0.425579004	0.733759062
CRTC2	7.184365327	0.176989799	0.190011904	0.9314669	0.351612099	0.674717809
CRTC3	2.882627178	-0.088104728	0.291894928	-0.301837131	0.762776224	0.918050806
CRX	0.105755302	-0.47712695	2.482309698	-0.192210887	0.847577018	NA
CRY1	2.907272406	-0.17033563	0.313990226	-0.542487044	0.587483031	0.832693957
CRY2	1.375092583	0.080495489	0.409373241	0.196631046	0.844116274	0.947790993
CRYAA	0	NA	NA	NA	NA	NA
CRYAB	0.674617968	0.336229214	0.640581887	0.524880926	0.59966597	NA
CRYBA1	1.023473418	0.09845788	0.468803303	0.210019595	0.83365238	NA
CRYBA2	2.680326498	-2.715567284	0.809087616	-3.356332777	0.000789835	0.023612431
CRYBA4	1.060087836	-1.612019794	0.870401182	-1.852042285	0.064019751	NA
CRYBB1	0.300302437	-1.044071886	1.246262119	-0.837762675	0.402164006	NA
CRYBB2	0.488275963	-0.244466024	2.420320794	-0.101005629	0.919545992	NA
CRYBB3	0.551205982	1.245824353	0.777741314	1.601849265	0.109188946	NA
CRYBG3	2.524969016	-0.728386614	0.611357288	-1.191425422	0.233486618	0.560128899
CRYGA	0	NA	NA	NA	NA	NA
CRYGB	0	NA	NA	NA	NA	NA
CRYGC	1.062107162	-1.685700563	1.536614394	-1.0970225	0.272631557	NA
CRYGD	0	NA	NA	NA	NA	NA
CRYGN	0.140067814	-0.244468339	1.886645751	-0.129578295	0.896900077	NA
CRYGS	3.810235886	0.094903426	0.351976011	0.269630383	0.787444624	0.926903418
CRYL1	0.420082524	-0.055199951	0.861120869	-0.064102443	0.948888657	NA
CRYM	0	NA	NA	NA	NA	NA
CRYZ	1.779417215	-0.044164395	0.472077981	-0.093553177	0.925464106	0.975140609
CRYZL1	3.435345624	-0.079765725	0.259809585	-0.307016097	0.75883112	0.916590013
CS	10.62868488	0.327344117	0.172702952	1.895417039	0.058037173	0.277198125
CSAD	7.079525634	-0.115588125	0.236805812	-0.488113548	0.625469415	0.8500273
CSAG1	0.737814355	1.16160907	1.446529935	0.803031477	0.421956542	NA
CSAG2	0.511415158	-0.361349113	1.09613269	-0.329658185	0.741658252	NA
CSAG3	2.485128111	-0.899964623	1.174847192	-0.76602696	0.443660261	0.747666056
CSDC2	2.075616413	-1.218385108	0.783460251	-1.555133277	0.119914331	0.405646524
CSDE1	20.58858321	0.739658979	0.23580147	3.136786975	0.001708102	0.038494703
CSE1L	10.58882544	0.635630017	0.175911315	3.613354937	0.00030226	0.01302276
CSF1	0.581469248	-0.123818377	1.188729717	-0.104160244	0.917042183	NA
CSF1R	0.507648409	1.316631197	0.77335286	1.702497354	0.088662174	NA
CSF2	0.127560906	-0.244466068	2.4112254	-0.101386651	0.919243533	NA
CSF2RA	0	NA	NA	NA	NA	NA
CSF2RB	0.289269035	1.858724976	2.436436873	0.762886573	0.445531044	NA
CSF3	0.054510126	0.411158966	2.48181416	0.165668716	0.868417667	NA
CSF3R	0.714013494	-0.361072516	1.698239718	-0.212615753	0.831626683	NA
CSGALNACT1	0.683954231	-0.694629794	1.457467504	-0.476600536	0.633646602	NA
CSGALNACT2	3.63395376	0.157470718	0.263804981	0.596920941	0.550560165	0.811268022
CSH1	0	NA	NA	NA	NA	NA
CSH2	0.137784806	-0.58450956	2.482309698	-0.235470038	0.813843931	NA
CSHL1	0.146308194	-0.137083108	2.482309698	-0.055224015	0.955959997	NA
CSK	5.538876183	0.503167823	0.297305029	1.692429571	0.090564098	0.351780135
CSMD1	0.491869384	-1.589267495	0.893961058	-1.777781573	0.075439736	NA
CSMD2	0.852899853	-1.365626207	0.911487465	-1.498239152	0.134071127	NA
CSMD3	0.028342873	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
CSN1S1	0.309217166	-0.951505556	2.48136887	-0.383459939	0.701378768	NA
CSN2	0	NA	NA	NA	NA	NA
CSN3	0	NA	NA	NA	NA	NA
CSNK1A1	11.1012808	0.394483559	0.167212169	2.359179729	0.018315383	0.150388438
CSNK1A1L	0.599578385	0.730429211	0.5789112	1.26172928	0.207046217	NA
CSNK1D	8.009441214	0.261461229	0.169485274	1.542678147	0.122908887	0.410966263
CSNK1E	9.149278769	0.111187982	0.239541093	0.464170804	0.642525377	0.858033001
CSNK1G1	2.904498202	-0.146826585	0.292091425	-0.502673383	0.615193926	0.845038628
CSNK1G2	5.134819211	-0.560851074	0.266712046	-2.102833679	0.035480311	0.215335455
CSNK1G3	3.986556495	0.256812113	0.259808262	0.988467847	0.322923574	0.649341596
CSNK2A1	7.597950613	0.43268322	0.225984847	1.914655892	0.055536402	0.271412828
CSNK2A2	3.751178968	0.309870143	0.247478154	1.252111095	0.210529385	0.533033069
CSNK2A3	4.488828216	0.461165642	0.389430686	1.184204684	0.236332048	0.563150727
CSNK2B	14.69715659	0.175219449	0.173653541	1.009017427	0.312966276	0.642218256
CSPG4	0.33722648	0.131519279	1.101275456	0.119424508	0.904939046	NA
CSPG5	0.814424285	-0.635106013	0.743723633	-0.853954324	0.393130298	NA
CSPP1	4.150731883	0.04466274	0.247682488	0.180322558	0.856899347	0.952390312
CSRNP1	0.655956623	-0.139179994	0.807514808	-0.172355965	0.863157689	NA
CSRNP2	6.970894238	0.236698978	0.203328147	1.164123024	0.244374159	0.57253514
CSRNP3	1.635798039	0.027051592	0.419703584	0.064454041	0.948608701	0.984070153
CSRP1	6.121652052	-0.398566123	0.240386903	-1.658019293	0.097313572	0.363074739
CSRP2	2.538210143	0.848490408	0.352421038	2.407604302	0.016057575	0.139805882
CSRP3	0.216252703	-0.44918649	1.270220576	-0.35362873	0.72361714	NA
CST1	0.032141004	0.077682112	2.482309698	0.031294287	0.975034846	NA
CST11	0	NA	NA	NA	NA	NA
CST2	0.064282008	0.427018325	2.48164104	0.172070947	0.863381753	NA
CST3	3.344141994	0.556761774	0.468209263	1.1891302	NA	NA
CST4	0	0	0	0	1	NA
CST5	0	NA	NA	NA	NA	NA
CST6	0.033144749	0.077682112	2.482309698	0.031294287	0.975034846	NA
CST7	0.83240845	0.219522993	0.51524127	0.426058637	0.670065119	NA
CST8	0	NA	NA	NA	NA	NA
CST9	0	NA	NA	NA	NA	NA
CST9L	0	NA	NA	NA	NA	NA
CSTA	0.301403491	0.814167942	1.427123727	0.570495694	0.568341542	NA
CSTB	8.452882559	1.615420072	0.456925299	3.53541394	NA	NA
CSTF1	5.306602917	0.474931245	0.199878231	2.376102897	0.017496583	0.147194871
CSTF2	2.213494245	0.414849174	0.321225789	1.291456629	0.196545385	0.516438423
CSTF2T	11.69764397	0.720888315	0.330030512	2.184308079	0.028939618	0.191606428
CSTF3	6.290334331	-0.032823001	0.220602993	-0.14878765	0.881721196	0.963085155
CSTL1	0	NA	NA	NA	NA	NA
CT45A1	0.145094718	0.706225611	2.47436044	0.285417435	0.775324351	NA
CT45A10	1.092794132	3.213664009	2.418086098	1.329011408	NA	NA
CT45A2	0	NA	NA	NA	NA	NA
CT45A3	0	NA	NA	NA	NA	NA
CT45A5	0	NA	NA	NA	NA	NA
CT45A6	0	NA	NA	NA	NA	NA
CT45A7	0	NA	NA	NA	NA	NA
